step_count,eval reward,Return (Test),Max Step Count (Test),reward
999,-0.0009790371404960752,-0.9790370464324951,999.0,-0.37076711654663086
998,-0.00034496645093895495,-0.34496644139289856,999.0,-0.18916304409503937
999,-0.0007242772844620049,-0.7242772579193115,999.0,-0.19875963032245636
999,-0.0018648296827450395,-1.8648295402526855,999.0,-0.31787097454071045
999,-0.0022685795556753874,-2.2685794830322266,999.0,-0.27644670009613037
999,-0.0016265705926343799,-1.626570463180542,999.0,-0.2810744047164917
999,-0.002062529092654586,-2.0625290870666504,999.0,-0.37266653776168823
999,-0.0014857655623927712,-1.4857654571533203,999.0,-0.36436769366264343
999,-0.0018821093253791332,-1.88210928440094,999.0,-0.2495442032814026
999,-0.0018117341678589582,-1.8117340803146362,999.0,-0.25949475169181824
999,-0.0006998128956183791,-0.6998128890991211,999.0,-0.30560222268104553
999,-0.0015993848210200667,-1.5993847846984863,999.0,-0.3858867287635803
999,-0.001728279166854918,-1.7282791137695312,999.0,-0.2583606243133545
999,-0.0004436508461367339,-0.4436508119106293,999.0,-0.20731404423713684
999,-0.0020498859230428934,-2.0498857498168945,999.0,-0.22836369276046753
999,-0.0013027447275817394,-1.3027446269989014,999.0,-0.3279450535774231
999,-0.002826099982485175,-2.8260998725891113,999.0,-0.22493094205856323
999,-0.0006502507021650672,-0.6502506732940674,999.0,-0.27754709124565125
999,-0.0008919511456042528,-0.8919510841369629,999.0,-0.23378056287765503
999,-0.0003721224202308804,-0.3721224069595337,999.0,-0.23761405050754547
999,0.000844153924845159,0.844153881072998,999.0,-0.29325905442237854
999,-0.0017664331244304776,-1.7664330005645752,999.0,-0.33364370465278625
999,-0.0006458963616751134,-0.645896315574646,999.0,-0.2694240212440491
999,-0.0021253142040222883,-2.1253139972686768,999.0,-0.23259064555168152
999,-0.000787478347774595,-0.7874783277511597,999.0,-0.3546909987926483
999,-0.00039123735041357577,-0.3912373185157776,999.0,-0.4225318729877472
999,-0.0014942908892408013,-1.494290828704834,999.0,-0.3287830054759979
999,-0.0006056436104699969,-0.6056435704231262,999.0,-0.34832534193992615
999,-0.0016656772932037711,-1.6656771898269653,999.0,-0.19982367753982544
999,-0.0008077657548710704,-0.8077657222747803,999.0,-0.22657613456249237
999,-0.001281634089536965,-1.281633973121643,999.0,-0.3241964280605316
999,-0.001014174078591168,-1.014173984527588,999.0,-0.18748988211154938
999,-0.001963308546692133,-1.9633084535598755,999.0,-0.26742926239967346
999,-0.0017869549337774515,-1.7869548797607422,999.0,-0.40787795186042786
999,-0.0011726689990609884,-1.1726689338684082,999.0,-0.2685927748680115
999,-0.001076677581295371,-1.0766775608062744,999.0,-0.2795445919036865
999,-0.0004904113593511283,-0.49041134119033813,999.0,-0.32042011618614197
999,-0.002002566820010543,-2.0025668144226074,999.0,-0.27383095026016235
999,-0.001138668623752892,-1.1386685371398926,999.0,-0.2756619453430176
999,-0.0014934223145246506,-1.493422269821167,999.0,-0.3780982196331024
999,-0.0010884497314691544,-1.0884497165679932,999.0,-0.29751691222190857
999,-0.0013664315920323133,-1.366431474685669,999.0,-0.2417781800031662
999,-0.001337897265329957,-1.3378971815109253,999.0,-0.1824079155921936
999,-0.0002984961320180446,-0.2984961271286011,999.0,-0.20622213184833527
999,-0.002811985556036234,-2.811985492706299,999.0,-0.09827212244272232
999,-0.001728505245409906,-1.7285051345825195,999.0,-0.347884863615036
999,0.00029026836273260415,0.2902683615684509,999.0,-0.25640156865119934
999,-0.0011991019127890468,-1.1991018056869507,999.0,-0.3340179920196533
999,-0.0008854964980855584,-0.8854964375495911,999.0,-0.20661376416683197
999,-0.0005976056563667953,-0.5976056456565857,999.0,-0.22723832726478577
999,-0.0010645039146766067,-1.0645039081573486,999.0,-0.20509947836399078
999,-0.0012216096511110663,-1.2216095924377441,999.0,-0.2797006070613861
999,-0.00019130227155983448,-0.19130226969718933,999.0,-0.17096950113773346
999,-0.0013562769163399935,-1.3562768697738647,999.0,-0.2742680311203003
999,-0.0019802607130259275,-1.9802606105804443,999.0,-0.1927652359008789
999,-0.000791157886851579,-0.7911578416824341,999.0,-0.4320260286331177
999,-0.0015762716066092253,-1.5762715339660645,999.0,-0.42250776290893555
999,-0.0003360146365594119,-0.33601462841033936,999.0,-0.2758964002132416
999,-0.0016562945675104856,-1.6562944650650024,999.0,-0.26754605770111084
999,-0.0011855853954330087,-1.185585379600525,999.0,-0.1989751011133194
999,-0.0011006513377651572,-1.1006512641906738,999.0,-0.25120672583580017
999,-0.0007544789114035666,-0.7544788718223572,999.0,-0.3284164071083069
999,-0.0018977251602336764,-1.8977251052856445,999.0,-0.2719627916812897
999,-0.0007547920104116201,-0.7547919750213623,999.0,-0.28042683005332947
999,-0.0010569700971245766,-1.0569700002670288,999.0,-0.22096256911754608
999,8.104291919153184e-05,0.08104291558265686,999.0,-0.2962544560432434
999,-0.0010389197850599885,-1.0389196872711182,999.0,-0.28031405806541443
