step_count,eval reward,Return (Test),Max Step Count (Test),reward
999,-0.001517123426310718,-1.5171233415603638,999.0,-0.34610477089881897
998,-0.0008399246144108474,-0.8399245738983154,999.0,-0.3657374680042267
999,-0.0026824334636330605,-2.6824333667755127,999.0,-0.29361385107040405
999,-0.0015301760286092758,-1.5301759243011475,999.0,-0.16228468716144562
999,-0.002150369342416525,-2.150369167327881,999.0,-0.30985027551651
999,-0.0020817930344492197,-2.0817928314208984,999.0,-0.43405357003211975
999,-0.00029282632749527693,-0.2928263247013092,999.0,-0.29741084575653076
999,-0.0016787961358204484,-1.6787960529327393,999.0,-0.3056820034980774
999,-0.002031432930380106,-2.031432867050171,999.0,-0.2421819567680359
999,-0.0011486179428175092,-1.1486178636550903,999.0,-0.26487353444099426
999,-0.0020151745993644,-2.015174388885498,999.0,-0.3887088894844055
999,-0.0014534613583236933,-1.4534612894058228,999.0,-0.13353778421878815
999,-0.001961648929864168,-1.9616488218307495,999.0,-0.3579007089138031
999,-0.0015941312303766608,-1.5941311120986938,999.0,-0.2355717122554779
999,-0.0018575041322037578,-1.8575040102005005,999.0,-0.2969009280204773
999,-0.0023048128932714462,-2.3048126697540283,999.0,-0.2086559683084488
999,-0.0010849609971046448,-1.0849609375,999.0,-0.46166127920150757
999,-0.0020552228670567274,-2.055222749710083,999.0,-0.263629287481308
999,-0.0008704455685801804,-0.8704455494880676,999.0,-0.3526037633419037
999,-0.0024847458116710186,-2.484745740890503,999.0,-0.4523305892944336
999,-0.001502375234849751,-1.5023751258850098,999.0,-0.20991328358650208
999,-0.0015527383657172322,-1.5527383089065552,999.0,-0.22210726141929626
999,-0.002043316839262843,-2.0433168411254883,999.0,-0.23088721930980682
999,-0.0014656624989584088,-1.4656624794006348,999.0,-0.3407638967037201
999,-0.0024069712962955236,-2.4069712162017822,999.0,-0.22311201691627502
999,-0.0012176254531368613,-1.217625379562378,999.0,-0.22741232812404633
999,-0.0016937891487032175,-1.6937891244888306,999.0,-0.5293871760368347
999,-0.0009926556376740336,-0.9926555752754211,999.0,-0.34602484107017517
999,-0.0017497374210506678,-1.7497373819351196,999.0,-0.5124067664146423
999,-0.0007106572738848627,-0.7106572389602661,999.0,-0.23196730017662048
999,-0.001648402540013194,-1.648402452468872,999.0,-0.21252915263175964
999,-0.003068713704124093,-3.068713665008545,999.0,-0.4859260022640228
999,-0.0026374775916337967,-2.637477397918701,999.0,-0.2819238305091858
999,-0.0017566460883244872,-1.7566460371017456,999.0,-0.3049541711807251
999,-0.001687397132627666,-1.6873970031738281,999.0,-0.43656912446022034
999,-0.0010938835330307484,-1.0938835144042969,999.0,-0.2637906074523926
999,-0.0016510274726897478,-1.6510274410247803,999.0,-0.3722454309463501
999,-0.002120365621522069,-2.120365619659424,999.0,-0.5602377653121948
999,-0.0009860499994829297,-0.9860499501228333,999.0,-0.2693205177783966
999,-0.0020140258129686117,-2.0140256881713867,999.0,-0.2441897988319397
999,-0.0005214748671278358,-0.5214748382568359,999.0,-0.219209685921669
999,-0.0018889077473431826,-1.8889076709747314,999.0,-0.3312253952026367
999,-0.001145996735431254,-1.1459966897964478,999.0,-0.23826368153095245
999,-0.0012589385733008385,-1.2589385509490967,999.0,-0.20863358676433563
999,-0.001238797209225595,-1.2387971878051758,999.0,-0.27420327067375183
999,-0.0016109873540699482,-1.6109873056411743,999.0,-0.3221089243888855
999,-0.00067687634145841,-0.6768763065338135,999.0,-0.4393394887447357
999,-0.0026070938911288977,-2.6070938110351562,999.0,-0.3898088037967682
999,-0.0027962676249444485,-2.796267509460449,999.0,-0.27984023094177246
999,-0.0006957859150134027,-0.6957858800888062,999.0,-0.32256531715393066
999,-0.001587840961292386,-1.5878409147262573,999.0,-0.08601050078868866
999,-0.0013707672478631139,-1.3707672357559204,999.0,-0.4243133068084717
999,-0.0018572002882137895,-1.8572001457214355,999.0,-0.3081416189670563
999,-0.0003809313930105418,-0.38093137741088867,999.0,-0.222773939371109
999,-0.0006324848509393632,-0.6324847936630249,999.0,-0.39586958289146423
999,-0.002372338669374585,-2.3723385334014893,999.0,-0.25607505440711975
999,-0.0019061898346990347,-1.9061897993087769,999.0,-0.45042622089385986
999,-0.0015108452644199133,-1.5108451843261719,999.0,-0.3350110650062561
999,-0.0015989185776561499,-1.5989185571670532,999.0,-0.3860161304473877
999,-0.0012315144995227456,-1.2315144538879395,999.0,-0.1880692094564438
999,-0.001599254086613655,-1.5992540121078491,999.0,-0.25397318601608276
999,-0.0007569152512587607,-0.7569152116775513,999.0,-0.3301897346973419
999,-0.0013580581871792674,-1.3580580949783325,999.0,-0.3564530313014984
