step_count,eval reward,Return (Test),Max Step Count (Test),reward
35,0.4179869592189789,21.735321044921875,51.0,0.0254649817943573
44,0.4109852910041809,21.371234893798828,51.0,0.06589719653129578
40,0.39859098196029663,20.726730346679688,51.0,0.003148353658616543
38,0.40935420989990234,20.877063751220703,50.0,-0.0035004345700144768
45,0.42590537667274475,22.147079467773438,51.0,0.06523832678794861
39,0.4226306080818176,21.976791381835938,51.0,-0.014555733650922775
51,0.409274697303772,20.873008728027344,50.0,0.022868651896715164
36,0.4130311906337738,21.47762107849121,51.0,0.032874274998903275
53,0.4116446077823639,20.993873596191406,50.0,-0.0017281160689890385
39,0.4193572700023651,21.806577682495117,51.0,0.09695993363857269
46,0.4081767797470093,21.225191116333008,51.0,0.038300346583127975
53,0.4230992794036865,22.001161575317383,51.0,0.06973475962877274
42,0.4029172658920288,20.951696395874023,51.0,0.0024022036232054234
43,0.4060153365135193,21.112796783447266,51.0,0.0410451740026474
52,0.4146849513053894,21.1489315032959,50.0,0.017813261598348618
31,0.4027247428894043,20.53896141052246,50.0,0.011204860173165798
41,0.4216814339160919,21.927433013916016,51.0,0.052379511296749115
36,0.3998635411262512,21.192768096923828,52.0,-0.04612470045685768
52,0.40841615200042725,21.237638473510742,51.0,0.07018114626407623
37,0.4157947897911072,21.621328353881836,51.0,-0.007962362840771675
49,0.3966670036315918,20.230016708374023,50.0,0.11271243542432785
50,0.41100016236305237,20.961008071899414,50.0,0.006470871157944202
49,0.3921224772930145,19.606124877929688,49.0,0.026140207424759865
65,0.4149976074695587,21.57987403869629,51.0,0.030902650207281113
40,0.4031546711921692,20.96404266357422,51.0,0.016708608716726303
40,0.40995389223098755,21.317602157592773,51.0,-0.055050794035196304
63,0.4198943078517914,21.834503173828125,51.0,0.03093005158007145
45,0.41604334115982056,21.634252548217773,51.0,-0.02243932895362377
44,0.40127938985824585,20.465248107910156,50.0,0.02257290668785572
50,0.40496596693992615,21.058229446411133,51.0,-0.0001917276531457901
35,0.41739848256111145,21.70471954345703,51.0,0.003493614261969924
38,0.41068974137306213,21.355865478515625,51.0,-0.03368515148758888
38,0.4189799427986145,21.786956787109375,51.0,-0.02876204624772072
42,0.39972934126853943,20.38619613647461,50.0,0.01311180554330349
41,0.4158218502998352,21.206912994384766,50.0,-0.0007727890624664724
33,0.42345377802848816,22.443050384521484,52.0,-0.008197731338441372
58,0.40403321385383606,21.00972557067871,51.0,0.0400564968585968
54,0.41645127534866333,21.239013671875,50.0,0.061464063823223114
43,0.41852402687072754,21.763248443603516,51.0,0.062252581119537354
43,0.4058306813240051,21.103195190429688,51.0,0.08070024847984314
42,0.41135889291763306,21.390661239624023,51.0,0.04409997910261154
38,0.4060402810573578,20.708053588867188,50.0,0.0294943954795599
40,0.4146086275577545,21.145038604736328,50.0,0.01495675090700388
45,0.4061526358127594,21.119935989379883,51.0,-0.05409129336476326
39,0.4215090572834015,21.91847038269043,51.0,-0.018216995522379875
56,0.40959230065345764,21.298799514770508,51.0,-0.05208751559257507
42,0.4148455560207367,21.986814498901367,52.0,0.06018589437007904
41,0.4097847640514374,21.308807373046875,51.0,0.010784460231661797
53,0.4247804284095764,22.513362884521484,52.0,0.012279457412660122
50,0.4048297703266144,21.0511474609375,51.0,0.05886605381965637
44,0.4094325602054596,20.881059646606445,50.0,0.0013517190236598253
42,0.4105999767780304,21.351198196411133,51.0,0.024553770199418068
47,0.4215643107891083,21.921342849731445,51.0,0.05342518910765648
53,0.4154091775417328,21.601276397705078,51.0,0.11095979064702988
47,0.4139648675918579,21.526172637939453,51.0,0.009295392781496048
37,0.40957340598106384,20.888242721557617,50.0,0.015385745093226433
42,0.42669612169265747,22.18819808959961,51.0,0.008607698604464531
34,0.3984460234642029,20.719192504882812,51.0,-0.01886793039739132
42,0.41602349281311035,21.633220672607422,51.0,-0.04694712162017822
40,0.42636093497276306,22.597129821777344,52.0,0.05903968960046768
54,0.41116949915885925,21.791982650756836,52.0,0.0079727154225111
41,0.4135718047618866,21.505733489990234,51.0,0.05070081725716591
34,0.4230045676231384,21.99623680114746,51.0,-0.017058447003364563
52,0.3947005569934845,20.129728317260742,50.0,0.058082401752471924
45,0.4056793451309204,21.095325469970703,51.0,0.06564269959926605
55,0.41050684452056885,21.346355438232422,51.0,0.07209622859954834
63,0.40521401166915894,20.66591453552246,50.0,0.006036320235580206
35,0.4066276252269745,21.144636154174805,51.0,-0.011240225285291672
37,0.40073254704475403,20.437358856201172,50.0,0.08309603482484818
42,0.41118553280830383,20.970460891723633,50.0,-0.04509537294507027
48,0.40982553362846375,20.90110206604004,50.0,0.02410062775015831
52,0.4132726192474365,21.490175247192383,51.0,-0.042848095297813416
37,0.3996208906173706,20.780284881591797,51.0,0.059678781777620316
40,0.41216352581977844,21.43250274658203,51.0,0.010050676763057709
44,0.4200814366340637,22.26431655883789,52.0,0.09163082391023636
63,0.4058758020401001,20.699665069580078,50.0,0.09838440269231796
36,0.4233662784099579,22.015045166015625,51.0,0.004538101609796286
48,0.4252186715602875,22.111370086669922,51.0,0.05829646810889244
51,0.4076387584209442,21.197214126586914,51.0,0.0639975517988205
37,0.414168119430542,21.950910568237305,52.0,0.02688554860651493
56,0.4062487781047821,20.31243896484375,49.0,0.006305994465947151
45,0.40579327940940857,21.10124969482422,51.0,0.12559892237186432
45,0.4167754054069519,22.089096069335938,52.0,0.08979848027229309
41,0.4011780917644501,20.86125946044922,51.0,0.03217294439673424
67,0.4129175841808319,21.058795928955078,50.0,0.053222522139549255
43,0.40778496861457825,21.204816818237305,51.0,0.008893047459423542
39,0.41022709012031555,20.921581268310547,50.0,0.06838904321193695
40,0.41534844040870667,21.59811782836914,51.0,0.017001405358314514
35,0.4158053994178772,21.62187957763672,51.0,-0.009785513393580914
43,0.4072514474391937,20.76982307434082,50.0,0.06780322641134262
41,0.4235023558139801,22.02212142944336,51.0,0.056656207889318466
48,0.41548070311546326,21.604995727539062,51.0,0.032564111053943634
42,0.4095311760902405,20.886089324951172,50.0,0.06419195979833603
41,0.42324545979499817,22.00876235961914,51.0,0.008573313243687153
42,0.41668373346328735,21.250869750976562,50.0,0.006480516865849495
48,0.40854570269584656,21.244375228881836,51.0,0.024634623900055885
