step_count,eval reward,Return (Test),Max Step Count (Test),reward
999,-0.029202250763773918,-29.20224952697754,999.0,-0.014708587899804115
998,-0.003089676145464182,-3.0896759033203125,999.0,-0.019149867817759514
999,-0.0038232882507145405,-3.8232879638671875,999.0,-0.012114029377698898
999,-0.0057333968579769135,-5.733396530151367,999.0,-0.01650390401482582
999,1.3542176020564511e-05,0.01354217529296875,999.0,-0.01494938787072897
999,-0.004090702161192894,-4.090702056884766,999.0,-0.009684383869171143
999,-0.0011670723324641585,-1.1670722961425781,999.0,-0.033476535230875015
999,-0.004638363141566515,-4.638362884521484,999.0,-0.019362306222319603
999,-0.007909754291176796,-7.909753799438477,999.0,-0.010691134259104729
999,-0.004800477996468544,-4.800477981567383,999.0,0.0018862229771912098
999,-0.005504276603460312,-5.504276275634766,999.0,-0.006440664641559124
999,-0.01581408828496933,-15.8140869140625,999.0,0.001653231680393219
999,-0.007232315372675657,-7.2323150634765625,999.0,-0.012202542275190353
999,0.008074798621237278,8.074798583984375,999.0,-0.010028043761849403
999,-0.011824238114058971,-11.824237823486328,999.0,-0.00019407464424148202
999,-0.017640559002757072,-17.64055824279785,999.0,0.005575005896389484
999,0.007079193368554115,7.079193115234375,999.0,-0.01430599670857191
999,-0.005678524263203144,-5.678524017333984,999.0,-0.030148660764098167
999,-0.012492004781961441,-12.49200439453125,999.0,-0.01647636666893959
999,-0.015021277591586113,-15.021276473999023,999.0,-0.015504118986427784
999,-0.005107471719384193,-5.107471466064453,999.0,0.0041541652753949165
999,-0.012836368754506111,-12.836368560791016,999.0,-0.013705342076718807
999,-0.014856026507914066,-14.856025695800781,999.0,-0.000706867256667465
999,-0.007671653293073177,-7.671652793884277,999.0,-0.024007895961403847
999,-0.00901857204735279,-9.018571853637695,999.0,-0.01963280886411667
999,-0.0032199250999838114,-3.2199249267578125,999.0,-0.029940370470285416
999,0.0048716431483626366,4.87164306640625,999.0,-0.013711641542613506
999,-0.008483489975333214,-8.483489990234375,999.0,-0.012380057014524937
999,0.008971748873591423,8.971748352050781,999.0,0.007064598612487316
999,-0.007241218816488981,-7.241218566894531,999.0,-0.012117668986320496
999,-0.012767107225954533,-12.767107009887695,999.0,-0.03179660066962242
999,0.004369247704744339,4.3692474365234375,999.0,-0.03207885101437569
999,-0.00842290185391903,-8.422901153564453,999.0,-0.02413373999297619
999,-0.0020585672464221716,-2.0585670471191406,999.0,-0.03649025410413742
999,-0.00771695002913475,-7.716949462890625,999.0,-0.009371533058583736
999,-0.009537996724247932,-9.537996292114258,999.0,-0.004067406058311462
999,-0.01774723269045353,-17.74723243713379,999.0,-0.03311973437666893
999,-0.012033207342028618,-12.033206939697266,999.0,-0.0064866733737289906
999,-0.005924633238464594,-5.924633026123047,999.0,-0.029819687828421593
999,0.006472763139754534,6.4727630615234375,999.0,-0.027239905670285225
999,-0.0026709253434091806,-2.6709251403808594,999.0,0.000583045999519527
999,-0.004551453050225973,-4.55145263671875,999.0,-0.0029883442912250757
999,-0.009029528126120567,-9.02952766418457,999.0,-0.03101644292473793
999,-0.0071377260610461235,-7.137725830078125,999.0,-0.0034843608736991882
999,-0.0053213294595479965,-5.321329116821289,999.0,-0.02866319939494133
999,-0.004537422209978104,-4.537422180175781,999.0,-0.029446586966514587
999,-0.006818004883825779,-6.818004608154297,999.0,-0.025077972561120987
999,-0.005345562007278204,-5.345561981201172,999.0,0.0021047000773251057
999,-0.006622728891670704,-6.62272834777832,999.0,-0.019582917913794518
999,-0.009357375092804432,-9.35737419128418,999.0,-0.01607159525156021
999,-0.009469205513596535,-9.469204902648926,999.0,-0.007162638008594513
999,-0.01896151341497898,-18.961511611938477,999.0,-0.01534317061305046
999,-0.0013429565588012338,-1.34295654296875,999.0,-0.015809452161192894
999,-0.0060391961596906185,-6.039196014404297,999.0,-0.029218347743153572
999,0.007648315746337175,7.6483154296875,999.0,-0.015217598527669907
999,-0.001307087019085884,-1.3070869445800781,999.0,-0.008784963749349117
999,-0.016136907041072845,-16.136905670166016,999.0,-0.002860897220671177
999,-0.0007158813532441854,-0.71588134765625,999.0,-0.00874336063861847
999,-0.033442553132772446,-33.44255065917969,999.0,-0.003571024164557457
999,-0.009440877474844456,-9.440876960754395,999.0,-0.012386960908770561
999,-0.016479576006531715,-16.479576110839844,999.0,-0.012777832336723804
999,-0.0019657365046441555,-1.9657363891601562,999.0,-0.0010363636538386345
999,-0.003664097050204873,-3.6640968322753906,999.0,-0.012486324645578861
999,-0.0031519089825451374,-3.1519088745117188,999.0,-0.021301262080669403
999,-0.005199909675866365,-5.199909210205078,999.0,-0.026670297607779503
999,0.002093513496220112,2.0935134887695312,999.0,0.00026481153327040374
999,-0.006716274656355381,-6.716274261474609,999.0,-0.0034037716686725616
999,-0.0029330216348171234,-2.9330215454101562,999.0,-0.005455715581774712
999,0.008652977645397186,8.652976989746094,999.0,-0.010159592144191265
999,-0.020804695785045624,-20.80469512939453,999.0,-0.026180149987339973
999,-0.003386039985343814,-3.3860397338867188,999.0,-0.006923277396708727
999,-0.01059677917510271,-10.596778869628906,999.0,-0.03324979916214943
999,-0.007165007758885622,-7.165007591247559,999.0,-0.023494286462664604
999,-0.006702188868075609,-6.702188491821289,999.0,-0.01681319810450077
999,-0.012568311765789986,-12.568310737609863,999.0,-0.004540613386780024
999,-0.007038509473204613,-7.038509368896484,999.0,-0.015446854755282402
999,-0.006764852907508612,-6.764852523803711,999.0,-0.004238054621964693
999,0.0017529679462313652,1.7529678344726562,999.0,-0.02769714593887329
999,-0.017218701541423798,-17.218700408935547,999.0,-0.014993284828960896
999,0.0011485748691484332,1.1485748291015625,999.0,-0.032069992274045944
999,-0.012567838653922081,-12.567837715148926,999.0,5.41114823136013e-05
999,-0.006863073445856571,-6.863073348999023,999.0,-0.014598059467971325
999,-0.015520217828452587,-15.520216941833496,999.0,-0.01769317500293255
999,-0.008379660546779633,-8.379660606384277,999.0,-0.016776997596025467
999,-0.0021735841874033213,-2.173583984375,999.0,0.0030316717457026243
999,-0.008346541784703732,-8.346541404724121,999.0,-0.027128763496875763
999,0.003527069231495261,3.527069091796875,999.0,-0.007514211814850569
999,-0.0072022401727736,-7.202239990234375,999.0,-0.021939603611826897
999,-0.011096756905317307,-11.096755981445312,999.0,-0.010610359720885754
999,-0.027609752491116524,-27.609750747680664,999.0,-0.027019621804356575
999,-0.0067534600384533405,-6.753459930419922,999.0,-0.025011396035552025
999,-0.013267012313008308,-13.267011642456055,999.0,0.005405829753726721
999,-0.003643711330369115,-3.6437110900878906,999.0,0.006216689478605986
999,-0.020483843982219696,-20.483842849731445,999.0,-0.022276761010289192
999,-0.0058038257993757725,-5.803825378417969,999.0,0.011155947111546993
999,-0.0044468422420322895,-4.446842193603516,999.0,-0.020057816058397293
999,-0.006471374072134495,-6.471373558044434,999.0,-0.0037141600623726845
999,-0.03029066137969494,-30.290660858154297,999.0,-0.025313856080174446
999,-0.01333348173648119,-13.333480834960938,999.0,-0.02190578170120716
999,-0.012560526840388775,-12.560525894165039,999.0,-0.02774585783481598
999,,,,-0.010854925960302353
999,,,,-0.02044939436018467
