step_count,eval reward,Return (Test),Max Step Count (Test),reward
999,34.34954833984375,34349.546875,999.0,36.79642105102539
998,34.35327911376953,34353.27734375,999.0,36.154911041259766
999,34.28240966796875,34282.40625,999.0,43.215431213378906
999,34.306541442871094,34306.5390625,999.0,35.348026275634766
999,34.29486083984375,34294.859375,999.0,35.875770568847656
999,34.12004089355469,34120.0390625,999.0,36.03239059448242
999,34.18574905395508,34185.74609375,999.0,35.87882614135742
999,34.48284149169922,34482.83984375,999.0,35.51617431640625
999,34.36455535888672,34364.5546875,999.0,36.479251861572266
999,34.368812561035156,34368.8125,999.0,40.10780715942383
999,34.31949234008789,34319.4921875,999.0,36.420448303222656
999,34.46253967285156,34462.5390625,999.0,32.537235260009766
999,34.37313461303711,34373.1328125,999.0,39.74745559692383
999,34.45553970336914,34455.5390625,999.0,36.16151809692383
999,34.48566436767578,34485.6640625,999.0,37.49025344848633
999,34.3360710144043,34336.0703125,999.0,36.53617858886719
999,34.34354019165039,34343.5390625,999.0,35.18460464477539
999,34.49098587036133,34490.984375,999.0,36.137081146240234
999,34.43617248535156,34436.171875,999.0,41.16701126098633
999,34.330196380615234,34330.1953125,999.0,33.48102951049805
999,34.325096130371094,34325.09375,999.0,37.350582122802734
999,34.441158294677734,34441.15625,999.0,33.74465560913086
999,34.289939880371094,34289.9375,999.0,35.380210876464844
999,34.12449264526367,34124.4921875,999.0,35.48054504394531
999,34.080650329589844,34080.6484375,999.0,36.67845916748047
999,34.44965744018555,34449.65625,999.0,40.44694900512695
999,34.169456481933594,34169.453125,999.0,37.80091094970703
999,34.16399383544922,34163.9921875,999.0,36.55989074707031
999,34.33784484863281,34337.84375,999.0,36.18233108520508
999,34.482017517089844,34482.015625,999.0,39.258609771728516
999,34.29290771484375,34292.90625,999.0,36.51451110839844
999,34.475799560546875,34475.796875,999.0,32.160953521728516
999,34.476009368896484,34476.0078125,999.0,34.687931060791016
999,34.322784423828125,34322.78125,999.0,36.10676574707031
999,34.33074951171875,34330.74609375,999.0,40.03744888305664
999,34.15941619873047,34159.4140625,999.0,35.59605026245117
999,34.19536209106445,34195.359375,999.0,39.85856628417969
999,34.55956268310547,34559.5625,999.0,32.974327087402344
999,34.36963653564453,34369.63671875,999.0,37.51372146606445
999,34.698570251464844,34698.5703125,999.0,38.27227783203125
999,34.47457504272461,34474.57421875,999.0,35.55060958862305
999,34.68711471557617,34687.11328125,999.0,35.62578201293945
999,34.506134033203125,34506.1328125,999.0,47.571815490722656
999,34.489463806152344,34489.4609375,999.0,40.735042572021484
999,34.41692352294922,34416.921875,999.0,38.13280487060547
999,34.464351654052734,34464.3515625,999.0,38.62239074707031
999,34.53596115112305,34535.9609375,999.0,40.580169677734375
999,34.48579025268555,34485.7890625,999.0,42.755794525146484
999,34.38116455078125,34381.1640625,999.0,32.4455680847168
999,34.389862060546875,34389.859375,999.0,37.34256362915039
999,34.44098663330078,34440.984375,999.0,43.430416107177734
999,34.29167175292969,34291.671875,999.0,34.671302795410156
999,34.349056243896484,34349.0546875,999.0,37.075069427490234
999,34.41072082519531,34410.71875,999.0,37.54056167602539
999,34.53483581542969,34534.8359375,999.0,43.41424560546875
999,34.425201416015625,34425.19921875,999.0,35.511417388916016
999,34.609832763671875,34609.83203125,999.0,37.593074798583984
999,34.381107330322266,34381.10546875,999.0,34.81145095825195
999,34.601173400878906,34601.171875,999.0,38.666500091552734
999,34.67109680175781,34671.09375,999.0,36.379486083984375
999,34.56101608276367,34561.015625,999.0,37.194793701171875
999,34.271728515625,34271.7265625,999.0,36.565799713134766
999,34.62929153442383,34629.2890625,999.0,34.70272445678711
999,34.51767349243164,34517.671875,999.0,31.21985626220703
999,34.6846809387207,34684.6796875,999.0,35.77736282348633
999,34.32279968261719,34322.796875,999.0,36.68313980102539
999,34.63570022583008,34635.69921875,999.0,31.073156356811523
999,34.43076705932617,34430.765625,999.0,34.79359436035156
999,34.38938522338867,34389.3828125,999.0,37.91072463989258
999,34.470149993896484,34470.1484375,999.0,36.17635726928711
999,34.80234909057617,34802.34765625,999.0,42.56084442138672
999,34.297000885009766,34297.0,999.0,31.91782569885254
999,34.51551818847656,34515.515625,999.0,42.079017639160156
999,34.55083084106445,34550.828125,999.0,39.57492446899414
999,34.494815826416016,34494.8125,999.0,33.48027420043945
999,34.444820404052734,34444.8203125,999.0,33.862361907958984
999,34.789432525634766,34789.4296875,999.0,39.085594177246094
999,34.489261627197266,34489.26171875,999.0,35.961490631103516
999,34.74433898925781,34744.3359375,999.0,37.49654769897461
999,34.6861572265625,34686.15625,999.0,32.53887939453125
999,34.53498458862305,34534.984375,999.0,36.87961959838867
999,34.555633544921875,34555.6328125,999.0,40.248409271240234
999,34.48441696166992,34484.4140625,999.0,32.94036865234375
999,34.67283630371094,34672.8359375,999.0,42.37488555908203
999,34.861507415771484,34861.50390625,999.0,35.29891586303711
999,34.52933120727539,34529.328125,999.0,36.210487365722656
999,34.57062911987305,34570.62890625,999.0,38.508323669433594
999,34.571739196777344,34571.73828125,999.0,36.80850601196289
999,34.69407272338867,34694.0703125,999.0,35.44342041015625
999,34.670318603515625,34670.31640625,999.0,36.804054260253906
999,34.36311721801758,34363.1171875,999.0,36.68486022949219
999,34.70017623901367,34700.17578125,999.0,36.505821228027344
999,34.66795349121094,34667.953125,999.0,33.732688903808594
999,34.80607986450195,34806.078125,999.0,37.14475631713867
999,34.76081085205078,34760.80859375,999.0,39.546241760253906
999,34.75074005126953,34750.73828125,999.0,33.07010269165039
999,34.58152389526367,34581.5234375,999.0,36.678466796875
999,34.79447937011719,34794.4765625,999.0,41.844818115234375
999,34.85190963745117,34851.90625,999.0,35.59407043457031
999,34.630821228027344,34630.8203125,999.0,37.473514556884766
999,,,,32.7065315246582
999,,,,37.466407775878906
999,,,,42.175025939941406
999,,,,36.92987060546875
999,,,,43.26054000854492
999,,,,34.69664001464844
999,,,,32.631771087646484
999,,,,44.1157112121582
999,,,,37.76993942260742
999,,,,35.90742492675781
999,,,,35.303890228271484
999,,,,35.285972595214844
999,,,,36.19318771362305
999,,,,42.28375244140625
999,,,,34.86428451538086
999,,,,46.275245666503906
999,,,,36.13690948486328
999,,,,35.408084869384766
999,,,,38.535892486572266
999,,,,35.00168991088867
999,,,,41.06986618041992
999,,,,34.49183654785156
999,,,,34.0202751159668
999,,,,37.2438850402832
999,,,,35.12010955810547
999,,,,37.908447265625
999,,,,34.099544525146484
999,,,,35.212711334228516
999,,,,35.00666809082031
999,,,,34.77329635620117
999,,,,36.136775970458984
999,,,,36.49713134765625
999,,,,35.57872772216797
999,,,,36.19908905029297
999,,,,33.812164306640625
999,,,,36.831138610839844
999,,,,40.12112045288086
999,,,,39.1796875
999,,,,38.82625198364258
999,,,,38.506446838378906
999,,,,32.57912826538086
999,,,,43.09082794189453
999,,,,36.95440673828125
999,,,,41.85698699951172
999,,,,37.084556579589844
999,,,,36.081214904785156
999,,,,34.4860725402832
999,,,,33.78277587890625
999,,,,36.42267990112305
999,,,,42.95869064331055
999,,,,36.42387771606445
999,,,,37.47679901123047
999,,,,37.379703521728516
999,,,,42.15080642700195
999,,,,36.57862854003906
999,,,,34.63407897949219
999,,,,33.97760772705078
999,,,,35.88846969604492
999,,,,35.23733139038086
999,,,,38.72676086425781
999,,,,37.104984283447266
999,,,,34.94244384765625
999,,,,36.180328369140625
999,,,,36.19456100463867
999,,,,33.24150085449219
999,,,,39.525306701660156
999,,,,35.1014404296875
999,,,,36.96811294555664
999,,,,35.4226188659668
999,,,,32.52248001098633
999,,,,37.49751281738281
999,,,,38.64645004272461
999,,,,34.25865936279297
999,,,,36.11516189575195
999,,,,37.584922790527344
999,,,,35.153533935546875
999,,,,35.607566833496094
999,,,,37.242557525634766
999,,,,33.56689453125
999,,,,37.55195617675781
999,,,,36.7763671875
999,,,,34.021827697753906
999,,,,37.41643142700195
999,,,,36.61256408691406
999,,,,34.30900192260742
999,,,,35.74440002441406
999,,,,35.634666442871094
999,,,,38.84000778198242
999,,,,41.2374382019043
999,,,,44.89813995361328
999,,,,35.86076736450195
999,,,,39.52894592285156
999,,,,41.57467269897461
999,,,,35.42063522338867
999,,,,35.33317184448242
999,,,,36.951541900634766
999,,,,36.70386505126953
999,,,,36.57798767089844
999,,,,39.013755798339844
999,,,,36.431148529052734
999,,,,44.76275634765625
999,,,,38.21471405029297
999,,,,37.70100021362305
999,,,,33.80256271362305
999,,,,32.733360290527344
999,,,,35.70915985107422
999,,,,35.896724700927734
999,,,,38.41801834106445
999,,,,40.925750732421875
999,,,,35.958805084228516
999,,,,35.81511688232422
999,,,,39.48468017578125
999,,,,36.397464752197266
999,,,,33.165618896484375
999,,,,38.11225128173828
999,,,,45.842041015625
999,,,,35.24296951293945
999,,,,35.82450866699219
999,,,,36.74754333496094
999,,,,32.98220443725586
999,,,,36.81188201904297
999,,,,37.686798095703125
999,,,,36.80514144897461
999,,,,32.482303619384766
999,,,,44.14765930175781
999,,,,34.1576042175293
999,,,,42.416568756103516
999,,,,40.4109992980957
999,,,,38.07496643066406
999,,,,39.57001876831055
999,,,,34.615318298339844
999,,,,34.233009338378906
999,,,,38.94388961791992
999,,,,35.32020568847656
999,,,,35.335540771484375
999,,,,33.41337585449219
999,,,,33.41286849975586
999,,,,36.57663345336914
999,,,,40.38309097290039
999,,,,35.352535247802734
999,,,,40.57008743286133
999,,,,42.16416549682617
999,,,,36.61332321166992
999,,,,36.65891647338867
999,,,,36.84165954589844
999,,,,39.07316970825195
999,,,,36.56362533569336
999,,,,36.877017974853516
999,,,,36.030643463134766
999,,,,33.58832550048828
999,,,,36.92704772949219
999,,,,38.82656478881836
999,,,,34.11591720581055
999,,,,34.57491683959961
999,,,,38.37483215332031
999,,,,36.729434967041016
999,,,,37.35181427001953
999,,,,36.67879104614258
999,,,,38.9831428527832
999,,,,35.31940460205078
999,,,,34.45100021362305
999,,,,38.1570930480957
999,,,,35.66664123535156
999,,,,33.152244567871094
999,,,,37.158260345458984
999,,,,37.054378509521484
999,,,,34.06063461303711
999,,,,36.350120544433594
999,,,,36.343502044677734
999,,,,36.642581939697266
999,,,,36.15194320678711
999,,,,36.28520202636719
999,,,,33.85683822631836
999,,,,36.2568359375
999,,,,36.801002502441406
999,,,,34.00105667114258
999,,,,35.162757873535156
999,,,,35.087955474853516
999,,,,38.56157302856445
999,,,,36.938541412353516
999,,,,35.197574615478516
999,,,,37.407527923583984
999,,,,37.585838317871094
999,,,,37.298980712890625
999,,,,35.360023498535156
999,,,,34.3741455078125
999,,,,37.02159118652344
999,,,,38.98435974121094
999,,,,40.97665023803711
999,,,,37.643524169921875
999,,,,36.79988479614258
999,,,,35.37232208251953
999,,,,38.25323486328125
999,,,,33.11155700683594
999,,,,37.26963424682617
999,,,,31.07683563232422
999,,,,36.177955627441406
999,,,,37.34083938598633
999,,,,35.15607452392578
999,,,,37.08897399902344
999,,,,39.28620910644531
999,,,,38.009033203125
999,,,,39.95336151123047
999,,,,36.39165115356445
999,,,,36.6119499206543
999,,,,34.63789749145508
999,,,,38.45204162597656
999,,,,35.75083923339844
999,,,,36.513526916503906
999,,,,33.335052490234375
999,,,,38.23630905151367
999,,,,40.27598571777344
999,,,,42.75665283203125
999,,,,35.70570755004883
999,,,,33.11454772949219
999,,,,38.230655670166016
999,,,,39.018463134765625
999,,,,42.323665618896484
999,,,,37.050350189208984
999,,,,39.51396560668945
999,,,,35.17033767700195
999,,,,37.235565185546875
999,,,,37.0057373046875
999,,,,35.921852111816406
999,,,,40.995338439941406
999,,,,33.869224548339844
999,,,,35.15378189086914
999,,,,37.93416213989258
999,,,,34.20661926269531
999,,,,36.810184478759766
999,,,,37.74942398071289
999,,,,38.88248062133789
999,,,,38.58587646484375
999,,,,35.412940979003906
999,,,,38.86239242553711
999,,,,35.87935256958008
999,,,,35.25263214111328
999,,,,40.07761001586914
999,,,,37.176368713378906
999,,,,40.247032165527344
999,,,,37.51604461669922
999,,,,36.67209243774414
999,,,,33.492042541503906
999,,,,33.6404914855957
999,,,,37.44096374511719
999,,,,38.23386764526367
999,,,,32.26419448852539
999,,,,35.70883560180664
999,,,,36.029815673828125
999,,,,36.87823486328125
999,,,,36.37114334106445
999,,,,35.53265380859375
999,,,,41.25251007080078
999,,,,36.1624641418457
999,,,,39.52412033081055
999,,,,34.59197998046875
999,,,,33.757286071777344
999,,,,35.09436798095703
999,,,,30.861896514892578
999,,,,37.44491195678711
999,,,,37.850494384765625
999,,,,35.060245513916016
999,,,,34.46023941040039
999,,,,35.66355514526367
999,,,,38.06251907348633
999,,,,36.70442199707031
999,,,,36.32624435424805
999,,,,38.638023376464844
999,,,,36.249210357666016
999,,,,39.01507568359375
999,,,,36.208587646484375
999,,,,35.81039810180664
999,,,,37.968963623046875
999,,,,34.60910415649414
999,,,,36.57857131958008
999,,,,33.3607292175293
999,,,,38.02501678466797
999,,,,35.19668960571289
999,,,,41.212493896484375
999,,,,34.58253479003906
999,,,,33.65495681762695
999,,,,38.02125930786133
999,,,,33.08424758911133
999,,,,33.596004486083984
999,,,,34.65053176879883
999,,,,36.82282638549805
999,,,,36.470848083496094
999,,,,38.476654052734375
999,,,,36.063446044921875
999,,,,37.6752815246582
999,,,,34.98538589477539
999,,,,38.06182098388672
999,,,,36.87868118286133
999,,,,38.15901565551758
999,,,,31.186771392822266
999,,,,38.619354248046875
999,,,,37.16438674926758
999,,,,34.8525390625
999,,,,38.58653259277344
999,,,,37.70665740966797
999,,,,41.475502014160156
999,,,,35.41822052001953
999,,,,39.72392654418945
999,,,,32.90265655517578
999,,,,35.23812484741211
999,,,,34.938446044921875
999,,,,40.15314483642578
999,,,,34.58773422241211
999,,,,34.71540832519531
999,,,,34.713375091552734
999,,,,35.726417541503906
999,,,,34.474708557128906
999,,,,32.990516662597656
999,,,,37.56541442871094
999,,,,44.26213073730469
999,,,,33.49005889892578
999,,,,37.15530014038086
999,,,,34.86705780029297
