step_count,eval reward,Return (Test),Max Step Count (Test),reward
49,-0.19133035838603973,-9.56651782989502,49.0,-0.9556325674057007
49,-0.17666171491146088,-8.833086013793945,49.0,-1.0031369924545288
49,-0.248978853225708,-12.448943138122559,49.0,-0.9713369011878967
49,-0.23545387387275696,-11.772693634033203,49.0,-0.9649633169174194
49,-0.25209975242614746,-12.604988098144531,49.0,-0.9492877721786499
49,-0.2873243987560272,-14.366220474243164,49.0,-0.9716736674308777
49,-0.25403568148612976,-12.70178508758545,49.0,-1.0050252676010132
49,-0.2617882490158081,-13.089412689208984,49.0,-1.0053184032440186
49,-0.2576696574687958,-12.88348388671875,49.0,-0.9705210328102112
49,-0.22186510264873505,-11.093255043029785,49.0,-0.9875954985618591
49,-0.2444899082183838,-12.224495887756348,49.0,-0.9696133732795715
49,-0.21678900718688965,-10.83945083618164,49.0,-0.9598855376243591
49,-0.13432317972183228,-6.716158866882324,49.0,-1.0011025667190552
49,-0.2363053262233734,-11.815266609191895,49.0,-0.9945932030677795
49,-0.28390082716941833,-14.19504165649414,49.0,-0.987535297870636
49,-0.25297027826309204,-12.648514747619629,49.0,-0.9863383173942566
49,-0.2857864201068878,-14.289321899414062,49.0,-1.0003628730773926
49,-0.20651213824748993,-10.325607299804688,49.0,-0.9555731415748596
49,-0.2702847719192505,-13.514238357543945,49.0,-0.9656069278717041
49,-0.243458092212677,-12.172904968261719,49.0,-0.9923237562179565
49,-0.26051753759384155,-13.025876998901367,49.0,-1.0148440599441528
49,-0.23129817843437195,-11.564908981323242,49.0,-1.0115180015563965
49,-0.2846111059188843,-14.230555534362793,49.0,-0.9517546892166138
49,-0.17904283106327057,-8.952141761779785,49.0,-1.0005228519439697
49,-0.2378411740064621,-11.892059326171875,49.0,-0.9885413646697998
49,-0.2604772448539734,-13.0238618850708,49.0,-1.0059986114501953
49,-0.2846401631832123,-14.23200798034668,49.0,-0.980431318283081
49,-0.22626927495002747,-11.313464164733887,49.0,-1.0037941932678223
49,-0.3046335279941559,-15.23167610168457,49.0,-0.9740599989891052
49,-0.24024951457977295,-12.012475967407227,49.0,-0.9674416780471802
49,-0.2610841393470764,-13.054207801818848,49.0,-0.9573744535446167
49,-0.1981939971446991,-9.909700393676758,49.0,-0.9874661564826965
49,-0.21694819629192352,-10.847410202026367,49.0,-0.9536731243133545
49,-0.24637271463871002,-12.318635940551758,49.0,-0.9829905033111572
49,-0.2512855529785156,-12.564278602600098,49.0,-0.9860414266586304
49,-0.29145729541778564,-14.572864532470703,49.0,-1.005729079246521
49,-0.23840896785259247,-11.920448303222656,49.0,-0.9804273247718811
49,-0.28966137766838074,-14.483068466186523,49.0,-0.9543099999427795
49,-0.168863907456398,-8.443195343017578,49.0,-1.0064113140106201
49,-0.28013819456100464,-14.00691032409668,49.0,-0.9605234861373901
49,-0.21943099796772003,-10.971549987792969,49.0,-0.9408321976661682
49,-0.2332749366760254,-11.66374683380127,49.0,-0.972618818283081
49,-0.24255627393722534,-12.127814292907715,49.0,-1.0061776638031006
49,-0.3036183714866638,-15.180919647216797,49.0,-0.9863561391830444
49,-0.22080935537815094,-11.040468215942383,49.0,-0.9559453725814819
49,-0.22762520611286163,-11.381260871887207,49.0,-0.9660257697105408
49,-0.18182002007961273,-9.091001510620117,49.0,-0.987359344959259
49,-0.2296336442232132,-11.481682777404785,49.0,-1.0083820819854736
49,-0.22595813870429993,-11.297906875610352,49.0,-1.010812520980835
49,-0.1828082799911499,-9.140414237976074,49.0,-0.9839166402816772
49,-0.2518273890018463,-12.59136962890625,49.0,-1.0047861337661743
49,-0.2828543782234192,-14.142719268798828,49.0,-0.9816046357154846
49,-0.24175679683685303,-12.08784008026123,49.0,-0.9770967960357666
49,-0.26237812638282776,-13.118906021118164,49.0,-0.9757890105247498
49,-0.17316535115242004,-8.658267974853516,49.0,-0.9909365177154541
49,-0.2182905077934265,-10.914525985717773,49.0,-0.984459638595581
49,-0.27419689297676086,-13.709845542907715,49.0,-0.9808202385902405
49,-0.2692541778087616,-13.462709426879883,49.0,-0.9817458391189575
49,-0.24589842557907104,-12.294921875,49.0,-0.9887654185295105
