step_count,eval reward,Return (Test),Max Step Count (Test),reward
11,9.141773223876953,73.13418579101562,7.0,9.088338851928711
11,9.192771911621094,101.1204833984375,10.0,9.088717460632324
13,9.141728401184082,91.41728210449219,9.0,9.079961776733398
11,9.147761344909668,91.47761535644531,9.0,9.074000358581543
10,9.179079055786133,73.43263244628906,7.0,9.074318885803223
15,9.197249412536621,82.7752456665039,8.0,9.093042373657227
13,9.241464614868164,92.41464233398438,9.0,9.079963684082031
13,9.1637544631958,82.47378540039062,8.0,9.080092430114746
15,9.218912124633789,101.40802764892578,10.0,9.089476585388184
12,9.121528625488281,72.97222900390625,7.0,9.079822540283203
16,9.223529815673828,110.68235778808594,11.0,9.089903831481934
10,9.234339714050293,129.28074645996094,13.0,9.070975303649902
15,9.129660606384277,73.03728485107422,7.0,9.084660530090332
13,9.207613945007324,92.07614135742188,9.0,9.086769104003906
11,9.234338760375977,138.51507568359375,14.0,9.073250770568848
10,9.213937759399414,82.9254379272461,8.0,9.065292358398438
17,9.233973503112793,92.33972930908203,9.0,9.084146499633789
11,9.225555419921875,101.4811019897461,10.0,9.085155487060547
12,9.22191333770752,101.4410400390625,10.0,9.067695617675781
11,9.13875675201416,82.24880981445312,8.0,9.072699546813965
10,9.193964004516602,73.55171203613281,7.0,9.089746475219727
12,9.22502613067627,83.02523040771484,8.0,9.075943946838379
14,9.185406684875488,91.85406494140625,9.0,9.081645011901855
10,9.222411155700684,92.22410583496094,9.0,9.064840316772461
14,9.209095001220703,101.30004119873047,10.0,9.080692291259766
10,9.166557312011719,100.83212280273438,10.0,9.08533000946045
11,9.192367553710938,91.92367553710938,9.0,9.084781646728516
10,9.224950790405273,83.0245590209961,8.0,9.089774131774902
10,9.244285583496094,120.17571258544922,12.0,9.082817077636719
18,9.215376853942871,110.58451843261719,11.0,9.082107543945312
11,9.229120254516602,101.52032470703125,10.0,9.078526496887207
11,9.181317329406738,91.81317138671875,9.0,9.083035469055176
15,9.17398738861084,91.73987579345703,9.0,9.077895164489746
13,9.188265800476074,101.0709228515625,10.0,9.083666801452637
12,9.134621620178223,82.21159362792969,8.0,9.093077659606934
10,9.16169548034668,73.29356384277344,7.0,9.078980445861816
14,9.230998992919922,120.00298309326172,12.0,9.082802772521973
16,9.229704856872559,101.52674865722656,10.0,9.085041046142578
11,9.224898338317871,92.24897766113281,9.0,9.073707580566406
22,9.176591873168945,91.76591491699219,9.0,9.088086128234863
11,9.19218635559082,73.53749084472656,7.0,9.081034660339355
12,9.183326721191406,82.64994049072266,8.0,9.090306282043457
13,9.185789108276367,73.48631286621094,7.0,9.07819938659668
