step_count,eval reward,Return (Test),Max Step Count (Test),reward
80,0.033197589218616486,3.983710527420044,119.0,0.04928751662373543
55,0.0665706917643547,8.254766464233398,123.0,0.1254141628742218
35,0.03490676358342171,4.223718643188477,120.0,0.07707136124372482
77,0.03766823187470436,4.55785608291626,120.0,0.08409225195646286
32,0.04350518062710762,5.3076324462890625,121.0,0.01124769076704979
64,0.005020208191126585,0.5923845767974854,117.0,0.09193805605173111
56,0.05522247031331062,6.792364120483398,122.0,0.12570726871490479
42,0.04394460469484329,5.405186653137207,122.0,0.011678642593324184
49,0.04571943357586861,5.623490333557129,122.0,0.014064613729715347
55,0.03585906699299812,4.3030877113342285,119.0,0.1125926598906517
53,0.031934067606925964,3.8640224933624268,120.0,0.13939663767814636
55,0.029451727867126465,3.563659191131592,120.0,0.12201571464538574
62,0.024777064099907875,2.9980249404907227,120.0,0.04767617583274841
46,0.007256418000906706,0.8417444825172424,115.0,0.05206133425235748
57,0.03345270827412605,4.01432466506958,119.0,0.05467616394162178
52,0.03531530871987343,4.308467864990234,121.0,0.10775845497846603
40,0.03365030512213707,4.038036346435547,119.0,0.05836804211139679
47,0.04503990709781647,5.4498291015625,120.0,0.0878671184182167
52,0.0023024261463433504,0.26938384771347046,116.0,0.00694578792899847
41,0.03899586573243141,4.679503440856934,119.0,0.015723535791039467
71,0.03829304873943329,4.633459091186523,120.0,0.18583893775939941
50,0.04390314221382141,5.3561835289001465,121.0,0.1061183363199234
47,0.055611204355955124,6.840178489685059,122.0,0.043288491666316986
44,0.0205400213599205,2.4442625045776367,118.0,0.046177417039871216
41,0.04039187729358673,4.847024917602539,119.0,0.04092181473970413
45,0.06075984239578247,7.655739784240723,125.0,0.05055299028754234
58,0.01726783625781536,2.037604570388794,117.0,0.08386595547199249
52,0.032179221510887146,3.9258651733398438,121.0,0.04962117224931717
61,0.03559165075421333,4.270998001098633,119.0,0.07285703718662262
44,0.029065944254398346,3.4588472843170166,118.0,0.025259796530008316
52,0.03455493599176407,4.181147575378418,120.0,0.06996320188045502
118,0.03056997060775757,3.729536533355713,121.0,0.23417194187641144
57,0.03945019096136093,4.773473262786865,120.0,0.13571706414222717
46,0.01928744465112686,2.29520583152771,118.0,0.06674397736787796
64,0.021110763773322105,2.5332915782928467,119.0,0.08654636144638062
53,0.038124799728393555,4.651226043701172,121.0,0.036839500069618225
55,0.04260653257369995,5.155390739440918,120.0,0.04926113039255142
53,0.047073449939489365,5.790034770965576,122.0,0.05977682024240494
49,0.06633903831243515,8.292379379272461,124.0,0.0863577201962471
76,0.04528592526912689,5.570168972015381,122.0,0.12768587470054626
55,0.050530269742012024,6.114162921905518,120.0,0.1333891898393631
56,0.02423802949488163,2.9328017234802246,120.0,0.06229029595851898
44,0.02520585246384144,3.0247020721435547,119.0,0.019422048702836037
65,0.04448125138878822,5.471194267272949,122.0,0.10275770723819733
76,0.04611683264374733,5.580136775970459,120.0,0.010508624836802483
57,0.034344349056482315,4.121321678161621,119.0,0.13481640815734863
59,0.009937573224306107,1.1726336479187012,117.0,0.05303957685828209
55,0.011509479023516178,1.3581185340881348,117.0,0.04956097528338432
80,0.02480921894311905,2.9771060943603516,119.0,0.09428676962852478
49,0.040293484926223755,4.8352179527282715,119.0,0.05025883764028549
41,0.056928154081106186,7.002163410186768,122.0,0.005657562520354986
57,0.038778070360422134,4.65336799621582,119.0,0.08233106136322021
70,0.04569632187485695,5.574951648712158,121.0,0.09453008323907852
84,0.03641185536980629,4.442246437072754,121.0,0.11823798716068268
37,0.03630368411540985,4.356441974639893,119.0,0.0028648129664361477
50,0.03495366498827934,4.19443941116333,119.0,0.02477767877280712
52,0.0376279279589653,4.552979469299316,120.0,0.07815507054328918
44,0.05423145741224289,6.616238117218018,121.0,0.10737371444702148
53,0.019882407039403915,2.3461239337921143,117.0,0.048515018075704575
68,0.06012153998017311,7.394949913024902,122.0,0.08161461353302002
68,0.036031145602464676,4.3958001136779785,121.0,0.059188928455114365
58,0.03352082893252373,4.089541435241699,121.0,0.05419491231441498
51,0.03477059677243233,4.242012977600098,121.0,0.04896923154592514
66,0.024703845381736755,2.9397573471069336,118.0,0.026872677728533745
65,0.00979396142065525,1.1360995769500732,115.0,0.08482342958450317
66,0.022033412009477615,2.599942684173584,117.0,0.18729105591773987
49,0.033051058650016785,4.032229423522949,121.0,-0.06210501492023468
64,0.037819016724824905,4.613920211791992,121.0,0.08531820774078369
50,0.031069155782461166,3.7282984256744385,119.0,0.08015530556440353
48,0.026598887518048286,3.1652674674987793,118.0,0.09290901571512222
55,0.04493638500571251,5.527175426483154,122.0,0.02285928651690483
67,0.05678517743945122,6.871006965637207,120.0,0.11075175553560257
65,0.03254592791199684,3.9380576610565186,120.0,0.06159956008195877
59,0.022382164373993874,2.6634774208068848,118.0,0.03401002287864685
42,0.026836827397346497,3.247256278991699,120.0,0.09574127942323685
62,0.050365328788757324,6.245300769805908,123.0,0.1516476720571518
60,0.05607046186923981,7.008807182312012,124.0,0.07829757779836655
61,0.020458219572901726,2.434528112411499,118.0,0.06295521557331085
48,0.03266184404492378,3.9194209575653076,119.0,0.003740067593753338
70,0.008924564346671104,1.0441739559173584,116.0,0.12672998011112213
50,0.047039516270160675,5.832900047302246,123.0,0.04347139969468117
51,0.015971684828400612,1.9006304740905762,118.0,0.06194017082452774
42,0.03733876720070839,4.48065185546875,119.0,0.055918022990226746
39,0.010272773914039135,1.2121872901916504,117.0,0.06827335059642792
60,0.023943273350596428,2.8492493629455566,118.0,0.1075228825211525
50,0.03639257326722145,4.367108345031738,119.0,0.061051707714796066
69,0.03495176136493683,4.194211006164551,119.0,0.14232641458511353
64,0.057239025831222534,7.040400505065918,122.0,0.10026785731315613
66,0.038413092494010925,4.686397552490234,121.0,0.08422670513391495
74,0.050466351211071014,6.156895160675049,121.0,0.04555036127567291
63,0.06712468713521957,8.323461532592773,123.0,0.055022094398736954
45,0.031976088881492615,3.8691067695617676,120.0,0.1027667447924614
