step_count,eval reward,Return (Test),Max Step Count (Test),reward
13,9.191950798034668,73.53560638427734,7.0,9.077152252197266
11,9.159585952758789,73.27668762207031,7.0,9.072856903076172
15,9.198816299438477,73.59053039550781,7.0,9.086623191833496
12,9.148900032043457,64.04229736328125,6.0,9.081795692443848
15,9.13583755493164,73.08670043945312,7.0,9.075658798217773
13,9.202669143676758,92.02668762207031,9.0,9.082451820373535
13,9.185786247253418,91.85785675048828,9.0,9.08062744140625
12,9.175498008728027,64.22848510742188,6.0,9.088557243347168
11,9.17113971710205,82.54025268554688,8.0,9.082629203796387
11,9.214529991149902,92.14529418945312,9.0,9.094191551208496
12,9.114335060119629,63.80034255981445,6.0,9.084284782409668
13,9.172202110290527,64.20541381835938,6.0,9.082289695739746
11,9.159055709838867,73.27244567871094,7.0,9.09177017211914
15,9.167441368103027,82.50697326660156,8.0,9.101340293884277
14,9.1690673828125,64.1834716796875,6.0,9.091455459594727
12,9.158293724060059,64.1080551147461,6.0,9.086121559143066
11,9.148776054382324,73.1902084350586,7.0,9.0823392868042
13,9.193133354187012,91.93132781982422,9.0,9.082460403442383
13,9.208446502685547,82.87601470947266,8.0,9.09146785736084
14,9.213737487792969,92.13737487792969,9.0,9.083414077758789
14,9.181489944458008,64.27042388916016,6.0,9.088199615478516
17,9.20812702178955,82.87313842773438,8.0,9.079582214355469
12,9.146613121032715,64.02629089355469,6.0,9.082682609558105
11,9.0919189453125,72.7353515625,7.0,9.084171295166016
12,9.1205472946167,63.84383010864258,6.0,9.08199691772461
12,9.14703369140625,64.02923583984375,6.0,9.079752922058105
13,9.203147888183594,92.03147888183594,9.0,9.08298110961914
12,9.18100643157959,73.44805145263672,7.0,9.083024978637695
12,9.119378089904785,63.83564376831055,6.0,9.086484909057617
12,9.129149436950684,63.9040412902832,6.0,9.085843086242676
13,9.13101863861084,73.04814910888672,7.0,9.09548568725586
15,9.205296516418457,101.25825500488281,10.0,9.085062026977539
11,9.207865715026855,92.07865905761719,9.0,9.080096244812012
14,9.228816986083984,101.51698303222656,10.0,9.086383819580078
13,9.177131652832031,73.41705322265625,7.0,9.086455345153809
13,9.099895477294922,72.79916381835938,7.0,9.078266143798828
