step_count,eval reward,Return (Test),Max Step Count (Test),reward
100,0.49273625016212463,27.100494384765625,54.0,0.8919192552566528
56,0.4862195551395416,27.714513778686523,56.0,0.7997846007347107
76,0.4867345988750458,27.743871688842773,56.0,0.8067228198051453
58,0.49091899394989014,27.49146270751953,55.0,0.7916020154953003
108,0.48390018939971924,28.066211700439453,57.0,0.872092604637146
91,0.48202255368232727,26.993261337280273,55.0,0.9811778664588928
51,0.4854027032852173,27.667953491210938,56.0,0.766541063785553
70,0.49194586277008057,27.548967361450195,55.0,0.7618803977966309
75,0.48329979181289673,27.54808807373047,56.0,0.9202379584312439
53,0.48956194519996643,27.415468215942383,55.0,0.913098156452179
70,0.4906614422798157,27.477039337158203,55.0,0.7428784966468811
42,0.4890267252922058,27.874523162841797,56.0,0.7441108822822571
64,0.47740063071250916,27.211835861206055,56.0,0.8055165410041809
57,0.4861012101173401,26.249465942382812,53.0,0.829566240310669
48,0.48623812198638916,29.174285888671875,59.0,0.7736146450042725
50,0.48997262120246887,27.438465118408203,55.0,0.6779400706291199
52,0.48624658584594727,28.688549041748047,58.0,0.7388849854469299
59,0.4885239005088806,27.357337951660156,55.0,0.8058785796165466
55,0.49478796124458313,28.697702407836914,57.0,0.735639750957489
40,0.4824882447719574,27.984317779541016,57.0,0.6703307032585144
60,0.481191486120224,26.94672203063965,55.0,0.8573519587516785
73,0.48436716198921204,27.12455940246582,55.0,0.7633374333381653
78,0.4922800064086914,28.059959411621094,56.0,0.8786811232566833
111,0.4929341673851013,28.097248077392578,56.0,1.0935691595077515
73,0.4848442077636719,27.636119842529297,56.0,0.7970274090766907
38,0.4969475269317627,28.822956085205078,57.0,0.7352556586265564
82,0.4968539774417877,27.326969146728516,54.0,0.8749189972877502
72,0.477807879447937,27.71285629272461,57.0,0.8607202768325806
80,0.48260173201560974,27.02569580078125,55.0,0.8158267140388489
60,0.48233509063720703,27.493099212646484,56.0,0.8049566745758057
97,0.49308907985687256,27.11989974975586,54.0,0.7573792934417725
