step_count,Max Step Count (Test),eval reward,lr,reward,Return (Test)
43,338.0,0.6915001273155212,0.0003,0.0605895034968853,234.41854858398438
44,186.0,1.6652840375900269,0.00029999925978027874,0.09083195775747299,311.4081115722656
37,240.0,1.5144773721694946,0.00029999703912842054,0.16554607450962067,364.989013671875
62,286.0,0.6005810499191284,0.00029999333806634247,0.23320521414279938,172.36676025390625
56,249.0,1.497192144393921,0.00029998815663057245,0.279053658246994,374.2980041503906
75,238.0,1.5174028873443604,0.00029998149487224914,0.28057634830474854,362.6593017578125
82,235.0,0.516517162322998,0.00029997335285712143,0.48721083998680115,121.89805603027344
83,223.0,0.49445250630378723,0.0002999637306655477,0.3860880732536316,110.75735473632812
116,247.0,0.5470582246780396,0.000299952628392495,0.5005707144737244,135.67044067382812
142,279.0,1.4395920038223267,0.0002999400461475385,0.4634668231010437,403.08575439453125
110,215.0,1.5657498836517334,0.0002999259840548598,0.5974059104919434,338.20196533203125
186,229.0,0.5123603940010071,0.000299910442253246,0.674534797668457,117.8428955078125
200,259.0,1.4685859680175781,0.00029989342089608846,0.9584266543388367,381.83233642578125
223,340.0,0.6671026945114136,0.0002998749201513811,0.9729446172714233,227.48202514648438
356,203.0,0.44267797470092773,0.00029985494020171884,1.2725446224212646,90.30630493164062
216,236.0,0.5203738212585449,0.00029983348124429566,1.0569610595703125,123.32859802246094
272,222.0,1.5495902299880981,0.0002998105434909028,1.0352983474731445,345.55859375
295,241.0,1.507321834564209,0.0002997861271679266,1.0954077243804932,364.77191162109375
272,190.0,0.41365769505500793,0.0002997602325163464,1.2751997709274292,79.00862121582031
270,269.0,0.5826230049133301,0.0002997328597917319,1.3981804847717285,157.30821228027344
267,282.0,1.4299349784851074,0.0002997040092642408,1.3418571949005127,404.6716003417969
236,244.0,1.4996453523635864,0.0002996736812186163,1.557656168937683,367.4131164550781
221,255.0,1.4759937524795532,0.0002996418759541838,1.5447466373443604,377.8544006347656
286,283.0,1.4345848560333252,0.0002996085937848486,1.502705693244934,407.422119140625
370,207.0,1.5833892822265625,0.0002995738350390921,1.4461028575897217,329.344970703125
264,216.0,0.5282638669013977,0.0002995376000599692,1.3927351236343384,114.63326263427734
366,210.0,0.5195683836936951,0.00029949988920510446,1.460923194885254,109.62892150878906
311,217.0,0.5510962009429932,0.0002994607028466888,1.5066336393356323,120.13897705078125
265,185.0,0.4966215193271637,0.00029942004137147586,1.1803011894226074,92.3716049194336
247,260.0,0.6541115045547485,0.0002993779051807778,1.4185426235198975,170.72311401367188
204,999.0,0.9964537620544434,0.0002993342946904619,1.6458755731582642,996.4537353515625
205,153.0,0.4269891679286957,0.0002992892103309462,1.6918449401855469,65.75633239746094
212,179.0,0.4975084066390991,0.00029924265254719496,1.3513959646224976,89.551513671875
250,269.0,0.670677900314331,0.00029919462179871475,1.4258925914764404,181.08303833007812
354,252.0,0.6648150682449341,0.0002991451185595498,1.525519847869873,168.19821166992188
219,168.0,0.5231371521949768,0.0002990941433182769,1.6591379642486572,88.4101791381836
247,226.0,0.6252642273902893,0.0002990416965780012,1.6182883977890015,141.9349822998047
252,191.0,0.577838122844696,0.00029898777885635085,1.310680866241455,110.94491577148438
368,167.0,0.7406614422798157,0.000298932390685472,1.2368590831756592,124.43112182617188
272,88.0,0.9216775298118591,0.00029887553261202354,1.3317981958389282,82.029296875
204,68.0,0.9558693766593933,0.00029881720519717164,1.5047783851623535,65.95498657226562
229,89.0,0.8942398428916931,0.0002987574090165844,1.3377344608306885,80.48158264160156
206,129.0,0.7526827454566956,0.00029869614466042593,1.5151869058609009,97.8487548828125
211,163.0,0.7100634574890137,0.0002986334127333508,1.6308777332305908,116.45040893554688
250,148.0,0.5066003799438477,0.00029856921385449763,1.166152834892273,75.48345947265625
209,164.0,0.5534886717796326,0.0002985035486574836,1.6309372186660767,91.32563018798828
252,165.0,0.5999011993408203,0.00029843641779039756,1.5539653301239014,99.58360290527344
208,192.0,0.6217443943023682,0.0002983678219157942,1.3755661249160767,119.99666595458984
198,168.0,0.5416202545166016,0.0002982977617106871,1.4911316633224487,91.53382110595703
213,174.0,0.544776439666748,0.00029822623786654207,1.4546475410461426,95.33587646484375
237,195.0,0.5748648047447205,0.00029815325108927063,1.6175007820129395,112.67350006103516
194,165.0,0.5170075297355652,0.00029807880209922283,1.3829586505889893,85.82325744628906
270,172.0,0.539193332195282,0.00029800289163118014,1.1567981243133545,93.28044891357422
224,159.0,0.511014461517334,0.0002979255204343483,1.1499521732330322,81.76231384277344
270,166.0,0.5781463384628296,0.00029784668927234964,1.571260690689087,96.55043029785156
268,999.0,0.9948319792747498,0.000297766398923216,1.091109275817871,994.8319091796875
424,111.0,0.9553766846656799,0.00029768465017938076,1.4683455228805542,107.00218200683594
216,999.0,0.99350905418396,0.0002976014438476709,1.6715466976165771,993.509033203125
230,999.0,1.035583257675171,0.0002975167807492994,1.171378254890442,1035.583251953125
294,162.0,0.565532922744751,0.0002974306617198568,1.2105989456176758,92.18186950683594
342,195.0,0.6273257732391357,0.00029734308760930326,1.3069171905517578,122.95585632324219
225,158.0,0.5486668944358826,0.00029725405928195976,1.5749539136886597,87.238037109375
219,160.0,0.5714941620826721,0.0002971635776165,1.4207029342651367,92.01055908203125
219,154.0,0.5654142498970032,0.00029707164350594156,1.6779088973999023,87.63920593261719
210,156.0,0.585451066493988,0.0002969782578576369,1.2789995670318604,91.91581726074219
218,163.0,0.6521108746528625,0.00029688342159326476,1.4423408508300781,106.9461898803711
221,999.0,1.0156885385513306,0.0002967871356488207,0.9498026371002197,1015.6884765625
224,185.0,0.6184828281402588,0.00029668940097460816,1.5692576169967651,115.03781127929688
237,209.0,0.651898205280304,0.00029659021853522887,1.1023379564285278,136.89862060546875
235,158.0,0.5415170192718506,0.00029648958930957357,1.5794332027435303,86.10121154785156
260,154.0,0.5313946008682251,0.000296387514290812,1.3617455959320068,82.36616516113281
260,182.0,0.6071348786354065,0.0002962839944863834,1.3531546592712402,111.10568237304688
237,175.0,0.5859357118606567,0.00029617903091798647,1.0777922868728638,103.12467956542969
262,135.0,0.4759763777256012,0.0002960726246215692,1.3678250312805176,64.7327880859375
249,158.0,0.524747908115387,0.00029596477664731884,1.5729129314422607,83.43492126464844
246,155.0,0.5329570174217224,0.0002958554880596513,1.1330463886260986,83.14129638671875
282,188.0,0.5931069850921631,0.0002957447599372009,1.1246870756149292,112.09722137451172
194,160.0,0.5314906239509583,0.0002956325933728095,1.5221929550170898,85.56998443603516
208,153.0,0.502953052520752,0.0002955189894735157,1.4246219396591187,77.45477294921875
333,219.0,0.6449849009513855,0.0002954039493605442,1.1866238117218018,141.8966827392578
212,143.0,0.47336727380752563,0.00029528747416929447,1.4446613788604736,68.16488647460938
262,157.0,0.5444988012313843,0.0002951695650493296,1.275457739830017,86.03080749511719
288,176.0,0.5836697816848755,0.00029505022316436507,1.2290571928024292,103.30955505371094
220,156.0,0.5586848258972168,0.000294929449692257,1.5724751949310303,87.71351623535156
227,167.0,0.573504626750946,0.0002948072458249909,1.697841763496399,96.3487777709961
245,170.0,0.5751856565475464,0.00029468361276866953,1.5560386180877686,98.35675048828125
299,179.0,0.6036234498023987,0.0002945585517435013,1.4678032398223877,108.65221405029297
205,152.0,0.545245885848999,0.00029443206398378796,1.1533533334732056,83.42262268066406
258,159.0,0.5592003464698792,0.00029430415073791266,0.940110445022583,89.47205352783203
261,152.0,0.5400252938270569,0.0002941748132683276,1.3619203567504883,82.62387084960938
297,158.0,0.5580072999000549,0.00029404405285154126,1.4632254838943481,88.72315979003906
298,147.0,0.525643527507782,0.00029391187077810625,1.306402325630188,77.79524230957031
240,142.0,0.5084066390991211,0.0002937782683526062,1.3919709920883179,72.7021484375
349,168.0,0.5804494619369507,0.0002936432468936432,1.5742464065551758,98.09596252441406
241,145.0,0.5212365984916687,0.00029350680773382445,1.5627549886703491,76.10054016113281
301,165.0,0.5790477991104126,0.00029336895221974935,1.2908928394317627,96.12194061279297
212,145.0,0.5209848880767822,0.0002932296817119963,1.3925420045852661,76.06379699707031
188,174.0,0.5873199105262756,0.00029308899758510886,1.4372529983520508,102.78099060058594
237,145.0,0.5233322978019714,0.00029294690122758267,1.361883282661438,76.4065170288086
177,162.0,0.5619766116142273,0.00029280339404185135,1.619849681854248,91.60218811035156
218,,,0.0002926584774442729,1.212060570716858,
209,,,0.0002925121528651156,1.5566121339797974,
260,,,0.00029236442174854406,1.263910174369812,
264,,,0.00029221528555260464,1.4449641704559326,
191,,,0.00029206474574921144,1.4399441480636597,
208,,,0.0002919128038241316,1.21947181224823,
201,,,0.00029175946127697056,1.2840385437011719,
186,,,0.0002916047196211573,1.6951526403427124,
206,,,0.00029144858038392953,1.3612562417984009,
219,,,0.0002912910451063184,1.3709290027618408,
252,,,0.0002911321153431337,1.1770533323287964,
310,,,0.0002909717926629478,1.241783618927002,
289,,,0.000290810078648081,1.1083321571350098,
216,,,0.00029064697489458523,1.4274413585662842,
235,,,0.0002904824830122288,1.3360627889633179,
301,,,0.00029031660462448003,1.1605620384216309,
219,,,0.0002901493413684917,1.574377417564392,
330,,,0.00028998069489508463,1.2350572347640991,
281,,,0.0002898106668687315,0.9713502526283264,
276,,,0.00028963925896754024,1.3171956539154053,
200,,,0.0002894664728832376,1.6469368934631348,
233,,,0.0002892923103211525,0.9827598333358765,
234,,,0.0002891167730001991,1.0687341690063477,
260,,,0.0002889398626528599,1.1436033248901367,
190,,,0.0002887615810251686,1.4989067316055298,
252,,,0.0002885819298766929,1.3788760900497437,
233,,,0.0002884009109805171,1.3733655214309692,
248,,,0.00028821852612322466,1.3811633586883545,
290,,,0.00028803477710488045,1.6513285636901855,
219,,,0.0002878496657390131,0.9129577875137329,
308,,,0.0002876631938525971,1.146445393562317,
285,,,0.0002874753632860346,1.1750761270523071,
323,,,0.00028728617589313755,1.0131484270095825,
241,,,0.0002870956335411091,1.2077035903930664,
238,,,0.00028690373811052536,1.1752740144729614,
297,,,0.00028671049149531675,1.0896137952804565,
210,,,0.0002865158956027493,0.9903964996337891,
233,,,0.000286319952353406,1.2415635585784912,
195,,,0.00028612266368116746,1.5733848810195923,
261,,,0.00028592403153319344,1.2411619424819946,
208,,,0.0002857240578699029,0.7241519093513489,
205,,,0.0002855227446649552,1.386348009109497,
200,,,0.00028532009390523037,1.2336997985839844,
215,,,0.00028511610759080966,1.3876726627349854,
272,,,0.00028491078773495564,1.2546272277832031,
222,,,0.0002847041363640923,1.3143008947372437,
377,,,0.0002844961555177854,1.1926823854446411,
224,,,0.0002842868472487218,0.9526553153991699,
218,,,0.0002840762136226896,1.1308938264846802,
248,,,0.00028386425671855775,0.6516104936599731,
239,,,0.00028365097862825524,1.555962085723877,
190,,,0.00028343638145675076,1.1907778978347778,
287,,,0.0002832204673220317,1.3426601886749268,
250,,,0.00028300323835508354,1.577077031135559,
223,,,0.0002827846966998683,1.2966268062591553,
210,,,0.0002825648445133041,1.6049491167068481,
241,,,0.00028234368396524306,0.9132920503616333,
231,,,0.0002821212172384506,1.5582674741744995,
225,,,0.0002818974465285835,1.2364656925201416,
256,,,0.00028167237404416837,1.4280874729156494,
242,,,0.0002814460020065796,0.8034812211990356,
209,,,0.000281218332650018,1.3662464618682861,
242,,,0.0002809893682214881,1.1800000667572021,
434,,,0.00028075911098077643,1.037481427192688,
311,,,0.0002805275632004289,1.261195182800293,
205,,,0.0002802947271657288,0.9309447407722473,
224,,,0.00028006060517467356,1.375857949256897,
233,,,0.0002798251995379529,0.9860954284667969,
263,,,0.0002795885125789253,1.0855978727340698,
272,,,0.00027935054663359563,1.0234359502792358,
305,,,0.0002791113040505916,1.2828720808029175,
215,,,0.0002788707871911409,1.1570017337799072,
245,,,0.0002786289984290479,0.9730403423309326,
270,,,0.00027838594015067,1.4634720087051392,
270,,,0.0002781416147548943,0.9907095432281494,
304,,,0.0002778960246531139,1.1744297742843628,
225,,,0.0002776491722692038,1.4136875867843628,
215,,,0.0002774010600394975,1.2527745962142944,
228,,,0.0002771516904127625,1.3810631036758423,
214,,,0.00027690106585017636,1.1512846946716309,
287,,,0.0002766491888253023,1.1203815937042236,
180,,,0.0002763960618240649,1.259594440460205,
228,,,0.00027614168734472545,1.033386468887329,
216,,,0.0002758860678978573,1.639962077140808,
244,,,0.0002756292060063214,1.4541395902633667,
253,,,0.00027537110420524063,1.3883987665176392,
223,,,0.00027511176504197576,0.9247549772262573,
226,,,0.0002748511910760996,1.0438437461853027,
249,,,0.000274589384879372,1.4453128576278687,
224,,,0.00027432634903571437,1.2790390253067017,
224,,,0.00027406208614118435,1.2223577499389648,
219,,,0.00027379659880395003,1.1832085847854614,
216,,,0.0002735298896442642,1.4123386144638062,
237,,,0.00027326196129443865,1.214749813079834,
244,,,0.000272992816398818,1.170675277709961,
209,,,0.0002727224576137537,1.2101292610168457,
218,,,0.00027245088760757775,1.554132342338562,
285,,,0.0002721781090605766,1.090948462486267,
343,,,0.00027190412466496423,1.26126229763031,
234,,,0.00027162893712485617,1.3460124731063843,
408,,,0.0002713525491562423,1.4537867307662964,
224,,,0.0002710749634869602,1.3499836921691895,
240,,,0.00027079618285666846,0.924085259437561,
241,,,0.00027051621001681936,0.9570028781890869,
212,,,0.0002702350477306317,1.6417866945266724,
204,,,0.00026995269877306383,1.4397408962249756,
251,,,0.00026966916593078587,1.3325191736221313,
211,,,0.0002693844520021526,1.3043962717056274,
186,,,0.0002690985597971755,0.905045747756958,
321,,,0.00026881149213749535,1.4004038572311401,
255,,,0.0002685232518563538,1.443670630455017,
258,,,0.00026823384179856623,1.119979977607727,
230,,,0.00026794326482049304,1.2889961004257202,
402,,,0.00026765152379001173,1.200967788696289,
321,,,0.00026735862158648843,1.3189690113067627,
248,,,0.0002670645611007497,1.2530345916748047,
223,,,0.0002667693452350538,0.9921596050262451,
293,,,0.00026647297690306204,1.0688884258270264,
350,,,0.00026617545902981037,1.1058530807495117,
204,,,0.00026587679455167994,1.2869277000427246,
329,,,0.0002655769864163686,0.8199836015701294,
239,,,0.00026527603758286174,1.1321203708648682,
228,,,0.00026497395102140274,0.7428854703903198,
230,,,0.000264670729713464,0.85993492603302,
349,,,0.00026436637665171745,0.9074565768241882,
293,,,0.0002640608948400049,1.1735620498657227,
221,,,0.0002637542872933086,1.203004240989685,
307,,,0.0002634465570377211,1.1912095546722412,
312,,,0.0002631377071104159,1.306402325630188,
237,,,0.000262827740559617,1.1626098155975342,
222,,,0.0002625166604445692,1.3701597452163696,
211,,,0.0002622044698355076,1.0045294761657715,
302,,,0.0002618911718136276,1.2276157140731812,
239,,,0.00026157676947105406,1.394641399383545,
253,,,0.0002612612659108112,1.2148250341415405,
246,,,0.0002609446642467918,1.610689640045166,
285,,,0.00026062696760372644,1.3927271366119385,
243,,,0.00026030817911715275,1.3893522024154663,
253,,,0.0002599883019333844,1.5250486135482788,
669,,,0.00025966733920948,1.0909565687179565,
329,,,0.0002593452941132121,1.5052210092544556,
355,,,0.0002590221698230358,1.1245025396347046,
232,,,0.0002586979695280574,1.3689824342727661,
240,,,0.00025837269642800287,1.3949068784713745,
224,,,0.0002580463537331864,1.4444570541381836,
570,,,0.00025771894466447874,1.4492149353027344,
248,,,0.0002573904724532751,1.174715518951416,
269,,,0.00025706094034146364,1.3643385171890259,
218,,,0.0002567303515813933,1.5374221801757812,
