step_count,Max Step Count (Test),eval reward,lr,reward,Return (Test)
999,999.0,-0.030104966834187508,0.0003,0.000876366684678942,-30.104965209960938
998,999.0,0.02317049354314804,0.00029999925978027874,0.0077938539907336235,23.17049217224121
999,999.0,0.026345085352659225,0.00029999703912842054,0.028630845248699188,26.345083236694336
999,999.0,0.02577889710664749,0.00029999333806634247,0.020172592252492905,25.77889633178711
999,999.0,0.027910413220524788,0.00029998815663057245,0.024541007354855537,27.910411834716797
999,999.0,0.03818963095545769,0.00029998149487224914,0.011370005086064339,38.18962860107422
999,999.0,0.0426318421959877,0.00029997335285712143,0.020982246845960617,42.631839752197266
999,999.0,0.042509984225034714,0.0002999637306655477,0.015243134461343288,42.50998306274414
999,999.0,0.04139931499958038,0.000299952628392495,0.014611073769629002,41.399314880371094
999,999.0,0.0420822910964489,0.0002999400461475385,0.01498078927397728,42.08229064941406
999,999.0,0.04455683007836342,0.0002999259840548598,0.013387770392000675,44.556827545166016
999,999.0,0.044848643243312836,0.000299910442253246,0.0018998509040102363,44.84864044189453
999,999.0,0.039261750876903534,0.00029989342089608846,0.016310036182403564,39.261749267578125
999,999.0,0.03276876360177994,0.0002998749201513811,0.012173356488347054,32.768760681152344
999,999.0,0.0233292356133461,0.00029985494020171884,0.01277402974665165,23.329235076904297
999,999.0,0.016484461724758148,0.00029983348124429566,0.015406659804284573,16.484460830688477
999,999.0,0.01632130704820156,0.0002998105434909028,0.012988756410777569,16.321306228637695
999,999.0,0.010046341456472874,0.0002997861271679266,0.017027387395501137,10.046340942382812
999,999.0,0.022991791367530823,0.0002997602325163464,0.010552835650742054,22.991790771484375
999,999.0,0.015643872320652008,0.0002997328597917319,0.0163040142506361,15.643871307373047
999,999.0,0.030891597270965576,0.0002997040092642408,0.017849652096629143,30.8915958404541
999,999.0,0.017671842128038406,0.0002996736812186163,0.012496091425418854,17.67184066772461
999,999.0,0.019494663923978806,0.0002996418759541838,0.014825055375695229,19.49466323852539
999,999.0,0.028797399252653122,0.0002996085937848486,0.0331263430416584,28.79739761352539
999,999.0,0.005843144375830889,0.0002995738350390921,0.02968972735106945,5.843143939971924
999,999.0,0.023983977735042572,0.0002995376000599692,0.038291625678539276,23.983976364135742
999,999.0,0.025383474305272102,0.00029949988920510446,0.017721135169267654,25.383472442626953
999,999.0,0.006359888240695,0.0002994607028466888,0.029652928933501244,6.359888076782227
999,999.0,0.019218293949961662,0.00029942004137147586,0.02350405603647232,19.218292236328125
999,999.0,0.02858809009194374,0.0002993779051807778,0.019227510318160057,28.588088989257812
999,999.0,0.020848480984568596,0.0002993342946904619,0.023065751418471336,20.848480224609375
999,999.0,0.020994285121560097,0.0002992892103309462,0.025465669110417366,20.99428367614746
999,999.0,0.016174079850316048,0.00029924265254719496,0.02577093057334423,16.17407989501953
999,999.0,0.02027885802090168,0.00029919462179871475,0.033590108156204224,20.27885627746582
999,999.0,0.017756519839167595,0.0002991451185595498,0.028111113235354424,17.756519317626953
999,999.0,0.026045121252536774,0.0002990941433182769,0.032331276684999466,26.045120239257812
999,999.0,0.022538937628269196,0.0002990416965780012,0.02867729403078556,22.538936614990234
999,999.0,0.018575290217995644,0.00029898777885635085,0.024079330265522003,18.575288772583008
999,999.0,0.017513900995254517,0.000298932390685472,0.03369900956749916,17.513900756835938
999,999.0,0.027665896341204643,0.00029887553261202354,0.03018074668943882,27.665895462036133
999,999.0,0.003246410982683301,0.00029881720519717164,0.03169094771146774,3.246410846710205
999,999.0,0.009687528945505619,0.0002987574090165844,0.03704315423965454,9.687528610229492
999,999.0,-0.006201756652444601,0.00029869614466042593,0.027520818635821342,-6.201756477355957
999,999.0,-0.01664119027554989,0.0002986334127333508,0.03528837859630585,-16.641189575195312
999,999.0,-0.025800898671150208,0.00029856921385449763,0.034035664051771164,-25.8008975982666
999,999.0,-0.02487664856016636,0.0002985035486574836,0.0296181570738554,-24.87664794921875
999,999.0,-0.024773333221673965,0.00029843641779039756,0.03443615511059761,-24.773332595825195
999,999.0,-0.025117302313447,0.0002983678219157942,0.031271714717149734,-25.11730194091797
999,999.0,-0.024565743282437325,0.0002982977617106871,0.02826373465359211,-24.56574249267578
999,999.0,-0.026394234970211983,0.00029822623786654207,0.02727317437529564,-26.39423370361328
999,999.0,-0.022006897255778313,0.00029815325108927063,0.03262726590037346,-22.00689697265625
999,999.0,-0.024043388664722443,0.00029807880209922283,0.037094730883836746,-24.04338836669922
999,999.0,-0.024909500032663345,0.00029800289163118014,0.03707539290189743,-24.90949821472168
999,999.0,-0.02440582774579525,0.0002979255204343483,0.03687934949994087,-24.405826568603516
999,999.0,-0.02308063581585884,0.00029784668927234964,0.034779805690050125,-23.08063507080078
999,999.0,-0.025442132726311684,0.000297766398923216,0.033525507897138596,-25.44213104248047
999,999.0,-0.02236087992787361,0.00029768465017938076,0.023883311077952385,-22.360877990722656
999,999.0,-0.023976173251867294,0.0002976014438476709,0.027033166959881783,-23.976171493530273
999,999.0,-0.022229867056012154,0.0002975167807492994,0.030031537637114525,-22.22986602783203
999,999.0,-0.02648623287677765,0.0002974306617198568,0.031915053725242615,-26.486230850219727
999,999.0,-0.01955949142575264,0.00029734308760930326,0.033821407705545425,-19.559490203857422
999,999.0,-0.025016717612743378,0.00029725405928195976,0.025640809908509254,-25.01671600341797
999,999.0,-0.02325925976037979,0.0002971635776165,0.03399539366364479,-23.259258270263672
999,999.0,-0.02570069022476673,0.00029707164350594156,0.03735915571451187,-25.7006893157959
999,999.0,-0.028089217841625214,0.0002969782578576369,0.03473049774765968,-28.089216232299805
999,999.0,-0.009854420088231564,0.00029688342159326476,0.031651049852371216,-9.854419708251953
999,999.0,-0.00010354042751714587,0.0002967871356488207,0.02990894205868244,-0.10354042053222656
999,999.0,-0.022789666429162025,0.00029668940097460816,0.03410457447171211,-22.78966522216797
999,999.0,-0.023775532841682434,0.00029659021853522887,0.03826499357819557,-23.775531768798828
999,999.0,-0.019311565905809402,0.00029648958930957357,0.029977895319461823,-19.311565399169922
999,999.0,-0.019300542771816254,0.000296387514290812,0.037912867963314056,-19.300540924072266
999,999.0,-0.023182973265647888,0.0002962839944863834,0.03154201805591583,-23.182971954345703
999,999.0,-0.010053126141428947,0.00029617903091798647,0.03514248877763748,-10.053125381469727
999,999.0,-0.01642262376844883,0.0002960726246215692,0.03372783213853836,-16.422622680664062
999,999.0,-0.02272847853600979,0.00029596477664731884,0.037250030785799026,-22.728477478027344
999,999.0,-0.008327084593474865,0.0002958554880596513,0.030738821253180504,-8.3270845413208
999,999.0,-0.021518826484680176,0.0002957447599372009,0.03462613746523857,-21.51882553100586
999,999.0,-0.019532272592186928,0.0002956325933728095,0.029729316011071205,-19.532272338867188
999,999.0,-0.022290028631687164,0.0002955189894735157,0.03622498735785484,-22.290027618408203
999,999.0,-0.012059352360665798,0.0002954039493605442,0.03336772322654724,-12.059351921081543
999,999.0,-0.022523922845721245,0.00029528747416929447,0.028256315737962723,-22.523921966552734
999,999.0,-0.010126553475856781,0.0002951695650493296,0.03260111063718796,-10.12655258178711
999,999.0,-0.010887556709349155,0.00029505022316436507,0.031975649297237396,-10.887556076049805
999,999.0,-0.02092546597123146,0.000294929449692257,0.030710291117429733,-20.925464630126953
999,999.0,-0.013063053600490093,0.0002948072458249909,0.030442725867033005,-13.063053131103516
999,999.0,-0.0003320231626275927,0.00029468361276866953,0.024110624566674232,-0.33202314376831055
999,999.0,-0.0012745729181915522,0.0002945585517435013,0.033629413694143295,-1.2745728492736816
999,999.0,-0.002525320742279291,0.00029443206398378796,0.03524800390005112,-2.525320529937744
999,999.0,-0.010674377903342247,0.00029430415073791266,0.03645218536257744,-10.67437744140625
999,999.0,0.010295488871634007,0.0002941748132683276,0.03058444708585739,10.295488357543945
999,999.0,-0.014114605262875557,0.00029404405285154126,0.03606649860739708,-14.114604949951172
999,999.0,-0.014199604280292988,0.00029391187077810625,0.03467294201254845,-14.199604034423828
999,999.0,-0.01230066828429699,0.0002937782683526062,0.034107137471437454,-12.300667762756348
999,999.0,-0.0029353362042456865,0.0002936432468936432,0.03503057733178139,-2.935336112976074
999,999.0,-0.02139797993004322,0.00029350680773382445,0.034089863300323486,-21.397979736328125
999,999.0,-0.008258950896561146,0.00029336895221974935,0.031055161729454994,-8.258950233459473
999,999.0,-0.012860266491770744,0.0002932296817119963,0.036661554127931595,-12.860265731811523
999,999.0,-0.011244311928749084,0.00029308899758510886,0.030135896056890488,-11.244311332702637
999,999.0,-0.006883583962917328,0.00029294690122758267,0.033963266760110855,-6.8835835456848145
999,999.0,-0.011166280135512352,0.00029280339404185135,0.0370585098862648,-11.166279792785645
999,,,0.0002926584774442729,0.034091975539922714,
999,,,0.0002925121528651156,0.03487911447882652,
999,,,0.00029236442174854406,0.03690626099705696,
999,,,0.00029221528555260464,0.03625855967402458,
999,,,0.00029206474574921144,0.035345301032066345,
999,,,0.0002919128038241316,0.0319233164191246,
999,,,0.00029175946127697056,0.0355391763150692,
999,,,0.0002916047196211573,0.03659920394420624,
999,,,0.00029144858038392953,0.03811284899711609,
999,,,0.0002912910451063184,0.03409956395626068,
999,,,0.0002911321153431337,0.033484265208244324,
999,,,0.0002909717926629478,0.030682384967803955,
999,,,0.000290810078648081,0.0355876125395298,
999,,,0.00029064697489458523,0.035800423473119736,
999,,,0.0002904824830122288,0.037306737154722214,
999,,,0.00029031660462448003,0.03393731638789177,
999,,,0.0002901493413684917,0.029490919783711433,
999,,,0.00028998069489508463,0.033646028488874435,
999,,,0.0002898106668687315,0.035703469067811966,
999,,,0.00028963925896754024,0.03206641599535942,
999,,,0.0002894664728832376,0.0357474647462368,
999,,,0.0002892923103211525,0.031136438250541687,
