reward,step_count,lr,eval reward,Return (test),Max step count (test)
-0.9793336987495422,49,0.0003,-0.15090036392211914,-7.545018672943115,49.0
-0.8957850933074951,49,0.00029999925978027874,-0.20258258283138275,-10.129129409790039,49.0
-0.8786364197731018,49,0.00029999703912842054,-0.11207973212003708,-5.603986740112305,49.0
-0.9268352389335632,49,0.00029999333806634247,-0.20625437796115875,-10.312719345092773,49.0
-0.8762320280075073,49,0.00029998815663057245,-0.08225060254335403,-4.11253023147583,49.0
-0.7665390968322754,49,0.00029998149487224914,-0.06651631742715836,-3.3258159160614014,49.0
-0.6933096051216125,49,0.00029997335285712143,-0.18912898004055023,-9.456449508666992,49.0
-0.6553435921669006,49,0.0002999637306655477,-0.08770602196455002,-4.385301113128662,49.0
-0.6011458039283752,49,0.000299952628392495,-0.19496528804302216,-9.74826431274414,49.0
-0.5565157532691956,49,0.0002999400461475385,-0.076374851167202,-3.8187427520751953,49.0
-0.48355984687805176,49,0.0002999259840548598,-0.13293562829494476,-6.646781921386719,49.0
-0.47641831636428833,49,0.000299910442253246,-0.12477809935808182,-6.23890495300293,49.0
-0.43654677271842957,49,0.00029989342089608846,-0.09759023785591125,-4.879511833190918,49.0
-0.38244378566741943,49,0.0002998749201513811,-0.13166263699531555,-6.583131790161133,49.0
-0.3834912180900574,49,0.00029985494020171884,-0.06212702766060829,-3.106351375579834,49.0
-0.34010717272758484,49,0.00029983348124429566,-0.11195145547389984,-5.5975728034973145,49.0
-0.34053683280944824,49,0.0002998105434909028,-0.14675547182559967,-7.33777379989624,49.0
-0.2901378273963928,49,0.0002997861271679266,-0.11082445830106735,-5.541223049163818,49.0
-0.2655205726623535,49,0.0002997602325163464,-0.26406624913215637,-13.203312873840332,49.0
-0.2811289131641388,49,0.0002997328597917319,-0.11453577131032944,-5.726788520812988,49.0
-0.284174382686615,49,0.0002997040092642408,-0.12089934200048447,-6.044967174530029,49.0
-0.2316374033689499,49,0.0002996736812186163,-0.2087390273809433,-10.436951637268066,49.0
-0.23308563232421875,49,0.0002996418759541838,-0.21235646307468414,-10.617823600769043,49.0
-0.24411515891551971,49,0.0002996085937848486,-0.04579508677124977,-2.2897543907165527,49.0
-0.23172418773174286,49,0.0002995738350390921,-0.1012251228094101,-5.061256408691406,49.0
-0.23991642892360687,49,0.0002995376000599692,-0.03915596380829811,-1.9577982425689697,49.0
-0.20819857716560364,49,0.00029949988920510446,-0.04917334392666817,-2.458667278289795,49.0
-0.21442915499210358,49,0.0002994607028466888,-0.08564142882823944,-4.282071590423584,49.0
-0.21905799210071564,49,0.00029942004137147586,-0.11272498965263367,-5.636249542236328,49.0
-0.1925947666168213,49,0.0002993779051807778,-0.064293272793293,-3.2146637439727783,49.0
-0.20342811942100525,49,0.0002993342946904619,-0.13416418433189392,-6.708209037780762,49.0
-0.18340270221233368,49,0.0002992892103309462,-0.07401241362094879,-3.700620651245117,49.0
-0.1863136738538742,49,0.00029924265254719496,-0.11590520292520523,-5.795260429382324,49.0
-0.17360922694206238,49,0.00029919462179871475,-0.028357436880469322,-1.4178718328475952,49.0
-0.18113377690315247,49,0.0002991451185595498,-0.1433129608631134,-7.165648460388184,49.0
