reward,step_count,lr,eval reward,Return (test),Max step count (test)
39.55182647705078,999,0.0003,38.268619537353516,38268.6171875,999.0
38.15395736694336,998,0.00029999925978027874,71.88906860351562,71889.0625,999.0
36.409114837646484,999,0.00029999703912842054,71.17342376708984,71173.421875,999.0
41.81755828857422,999,0.00029999333806634247,41.4161491394043,41416.1484375,999.0
47.17964172363281,999,0.00029998815663057245,66.1376724243164,66137.671875,999.0
44.834320068359375,999,0.00029998149487224914,51.384830474853516,51384.828125,999.0
33.42341995239258,999,0.00029997335285712143,49.969722747802734,49969.71875,999.0
35.80666732788086,999,0.0002999637306655477,48.938232421875,48938.23046875,999.0
52.09638214111328,999,0.000299952628392495,55.774757385253906,55774.75390625,999.0
39.26932144165039,999,0.0002999400461475385,92.11922454833984,92119.21875,999.0
43.60248565673828,999,0.0002999259840548598,93.14958190917969,93149.578125,999.0
42.7731819152832,999,0.000299910442253246,84.71017456054688,84710.171875,999.0
46.47121047973633,999,0.00029989342089608846,41.882041931152344,41882.0390625,999.0
45.36273193359375,999,0.0002998749201513811,44.50373458862305,44503.734375,999.0
56.99247741699219,999,0.00029985494020171884,56.278717041015625,56278.71484375,999.0
42.67939376831055,999,0.00029983348124429566,58.01715087890625,58017.1484375,999.0
47.75599670410156,999,0.0002998105434909028,73.44833374023438,73448.328125,999.0
39.058284759521484,999,0.0002997861271679266,75.27586364746094,75275.859375,999.0
43.98558807373047,999,0.0002997602325163464,82.53042602539062,82530.421875,999.0
69.06614685058594,999,0.0002997328597917319,82.90452575683594,82904.5234375,999.0
58.87369918823242,999,0.0002997040092642408,87.99861145019531,87998.609375,999.0
44.630340576171875,999,0.0002996736812186163,,,999.0
67.52316284179688,999,0.0002996418759541838,,,999.0
42.82483673095703,999,0.0002996085937848486,,,999.0
46.627071380615234,999,0.0002995738350390921,,,999.0
59.724449157714844,999,0.0002995376000599692,,,999.0
44.601280212402344,999,0.00029949988920510446,,,999.0
67.91078186035156,999,0.0002994607028466888,,,999.0
67.24734497070312,999,0.00029942004137147586,,,999.0
61.11310958862305,999,0.0002993779051807778,,,999.0
47.0835075378418,999,0.0002993342946904619,,,999.0
48.889461517333984,999,0.0002992892103309462,,,999.0
52.78142547607422,999,0.00029924265254719496,,,999.0
43.65525817871094,999,0.00029919462179871475,,,999.0
61.719398498535156,999,0.0002991451185595498,,,999.0
46.555213928222656,999,0.0002990941433182769,,,999.0
49.863037109375,999,0.0002990416965780012,,,999.0
51.349369049072266,999,0.00029898777885635085,,,999.0
69.25861358642578,999,0.000298932390685472,,,999.0
60.4174919128418,999,0.00029887553261202354,,,999.0
59.76533126831055,999,0.00029881720519717164,,,999.0
51.998111724853516,999,0.0002987574090165844,,,999.0
55.37740707397461,999,0.00029869614466042593,,,999.0
57.317222595214844,999,0.0002986334127333508,,,999.0
54.63081359863281,999,0.00029856921385449763,,,999.0
59.8948860168457,999,0.0002985035486574836,,,999.0
60.19191360473633,999,0.00029843641779039756,,,999.0
58.829166412353516,999,0.0002983678219157942,,,999.0
63.19447708129883,999,0.0002982977617106871,,,999.0
73.03082275390625,999,0.00029822623786654207,,,999.0
61.01093292236328,999,0.00029815325108927063,,,999.0
66.65247344970703,999,0.00029807880209922283,,,999.0
66.39110565185547,999,0.00029800289163118014,,,999.0
49.16141128540039,999,0.0002979255204343483,,,999.0
66.9443588256836,999,0.00029784668927234964,,,999.0
54.71014404296875,999,0.000297766398923216,,,999.0
55.87472152709961,999,0.00029768465017938076,,,999.0
59.89573287963867,999,0.0002976014438476709,,,999.0
71.01654815673828,999,0.0002975167807492994,,,999.0
57.56875991821289,999,0.0002974306617198568,,,999.0
56.97587585449219,999,0.00029734308760930326,,,999.0
56.7571907043457,999,0.00029725405928195976,,,999.0
73.98795318603516,999,0.0002971635776165,,,999.0
54.84920883178711,999,0.00029707164350594156,,,999.0
55.15633773803711,999,0.0002969782578576369,,,999.0
55.94509506225586,999,0.00029688342159326476,,,999.0
52.90607833862305,999,0.0002967871356488207,,,999.0
68.3802490234375,999,0.00029668940097460816,,,999.0
52.83457565307617,999,0.00029659021853522887,,,999.0
54.60179901123047,999,0.00029648958930957357,,,999.0
55.25531768798828,999,0.000296387514290812,,,999.0
55.307674407958984,999,0.0002962839944863834,,,999.0
66.94245910644531,999,0.00029617903091798647,,,999.0
64.87281799316406,999,0.0002960726246215692,,,999.0
53.35426712036133,999,0.00029596477664731884,,,999.0
54.13977813720703,999,0.0002958554880596513,,,999.0
61.49652099609375,999,0.0002957447599372009,,,999.0
55.876243591308594,999,0.0002956325933728095,,,999.0
62.53831481933594,999,0.0002955189894735157,,,999.0
67.77726745605469,999,0.0002954039493605442,,,999.0
58.94782257080078,999,0.00029528747416929447,,,999.0
70.46186828613281,999,0.0002951695650493296,,,999.0
66.11019897460938,999,0.00029505022316436507,,,999.0
70.92982482910156,999,0.000294929449692257,,,999.0
61.58306884765625,999,0.0002948072458249909,,,999.0
88.53616333007812,999,0.00029468361276866953,,,999.0
81.89047241210938,999,0.0002945585517435013,,,999.0
78.29031372070312,999,0.00029443206398378796,,,999.0
72.67102813720703,999,0.00029430415073791266,,,999.0
58.82463455200195,999,0.0002941748132683276,,,999.0
61.72356033325195,999,0.00029404405285154126,,,999.0
60.956207275390625,999,0.00029391187077810625,,,999.0
64.54317474365234,999,0.0002937782683526062,,,999.0
57.646846771240234,999,0.0002936432468936432,,,999.0
60.40250015258789,999,0.00029350680773382445,,,999.0
62.63462829589844,999,0.00029336895221974935,,,999.0
65.12228393554688,999,0.0002932296817119963,,,999.0
65.859619140625,999,0.00029308899758510886,,,999.0
60.60072708129883,999,0.00029294690122758267,,,999.0
59.29157638549805,999,0.00029280339404185135,,,999.0
73.34292602539062,999,0.0002926584774442729,,,
61.59737014770508,999,0.0002925121528651156,,,
54.9885368347168,999,0.00029236442174854406,,,
57.35310363769531,999,0.00029221528555260464,,,
63.438514709472656,999,0.00029206474574921144,,,
74.00654602050781,999,0.0002919128038241316,,,
56.67388916015625,999,0.00029175946127697056,,,
61.78724670410156,999,0.0002916047196211573,,,
56.37580108642578,999,0.00029144858038392953,,,
63.467525482177734,999,0.0002912910451063184,,,
54.10700225830078,999,0.0002911321153431337,,,
55.434295654296875,999,0.0002909717926629478,,,
58.31808090209961,999,0.000290810078648081,,,
66.20089721679688,999,0.00029064697489458523,,,
54.59096908569336,999,0.0002904824830122288,,,
59.271488189697266,999,0.00029031660462448003,,,
54.27692413330078,999,0.0002901493413684917,,,
61.789581298828125,999,0.00028998069489508463,,,
56.17753219604492,999,0.0002898106668687315,,,
57.41116714477539,999,0.00028963925896754024,,,
85.19414520263672,999,0.0002894664728832376,,,
58.2281494140625,999,0.0002892923103211525,,,
62.77485275268555,999,0.0002891167730001991,,,
46.07300567626953,999,0.0002889398626528599,,,
59.00847625732422,999,0.0002887615810251686,,,
66.31684875488281,999,0.0002885819298766929,,,
49.810306549072266,999,0.0002884009109805171,,,
74.65782928466797,999,0.00028821852612322466,,,
52.33633804321289,999,0.00028803477710488045,,,
47.74951934814453,999,0.0002878496657390131,,,
53.59461975097656,999,0.0002876631938525971,,,
57.38846206665039,999,0.0002874753632860346,,,
77.85595703125,999,0.00028728617589313755,,,
71.32649993896484,999,0.0002870956335411091,,,
62.2911491394043,999,0.00028690373811052536,,,
56.41212463378906,999,0.00028671049149531675,,,
46.89976119995117,999,0.0002865158956027493,,,
58.83555221557617,999,0.000286319952353406,,,
54.78975296020508,999,0.00028612266368116746,,,
52.309024810791016,999,0.00028592403153319344,,,
53.381534576416016,999,0.0002857240578699029,,,
54.95524597167969,999,0.0002855227446649552,,,
54.80796432495117,999,0.00028532009390523037,,,
53.717159271240234,999,0.00028511610759080966,,,
56.42945861816406,999,0.00028491078773495564,,,
53.440853118896484,999,0.0002847041363640923,,,
54.387813568115234,999,0.0002844961555177854,,,
57.13285827636719,999,0.0002842868472487218,,,
56.203033447265625,999,0.0002840762136226896,,,
54.838096618652344,999,0.00028386425671855775,,,
53.868507385253906,999,0.00028365097862825524,,,
61.48755645751953,999,0.00028343638145675076,,,
54.48183822631836,999,0.0002832204673220317,,,
52.59141540527344,999,0.00028300323835508354,,,
74.02359771728516,999,0.0002827846966998683,,,
55.577205657958984,999,0.0002825648445133041,,,
62.26113510131836,999,0.00028234368396524306,,,
