reward,step_count,lr,eval reward,Return (test),Max step count (test)
0.7972761392593384,92,0.0003,0.9944203495979309,994.4202880859375,999.0
1.1547842025756836,124,0.00029999925978027874,2.2826719284057617,340.11810302734375,148.0
1.3126593828201294,191,0.00029999703912842054,2.792515277862549,371.4045104980469,132.0
1.2659717798233032,236,0.00029999333806634247,2.767094850540161,398.461669921875,143.0
1.3919050693511963,299,0.00029998815663057245,3.0610036849975586,700.9698486328125,228.0
1.3289724588394165,267,0.00029998149487224914,3.2021734714508057,874.193359375,272.0
1.632215142250061,208,0.00029997335285712143,2.2991063594818115,291.98651123046875,126.0
1.7316572666168213,162,0.0002999637306655477,3.3270370960235596,818.451171875,245.0
1.9153964519500732,153,0.000299952628392495,3.3097996711730957,867.1675415039062,261.0
1.9396353960037231,152,0.0002999400461475385,3.3022327423095703,686.8643798828125,207.0
2.188821315765381,147,0.0002999259840548598,3.2403783798217773,635.1141967773438,195.0
2.0174434185028076,127,0.000299910442253246,3.3292500972747803,838.970947265625,251.0
2.1879286766052246,135,0.00029989342089608846,3.4233853816986084,835.3060913085938,243.0
2.079604387283325,136,0.0002998749201513811,3.4218153953552246,882.828369140625,257.0
2.3981032371520996,131,0.00029985494020171884,3.3104307651519775,936.8519287109375,282.0
2.2523581981658936,113,0.00029983348124429566,3.2859585285186768,962.785888671875,292.0
2.302567481994629,116,0.0002998105434909028,3.328321695327759,951.9000244140625,285.0
2.322955369949341,127,0.0002997861271679266,3.427173614501953,1178.94775390625,343.0
2.333946943283081,123,0.0002997602325163464,3.41625714302063,1212.7713623046875,354.0
2.497765302658081,119,0.0002997328597917319,2.865333080291748,661.8919677734375,230.0
2.530186653137207,123,0.0002997040092642408,3.356133460998535,1577.3828125,469.0
2.5659584999084473,131,0.0002996736812186163,3.42704176902771,1470.200927734375,428.0
2.4178738594055176,127,0.0002996418759541838,3.2615556716918945,1086.0980224609375,332.0
2.200864553451538,156,0.0002996085937848486,3.253431797027588,3253.431640625,999.0
2.2889890670776367,185,0.0002995738350390921,3.2753355503082275,1342.8875732421875,409.0
2.352187156677246,141,0.0002995376000599692,3.233734130859375,1296.727294921875,400.0
2.432292938232422,139,0.00029949988920510446,3.2440013885498047,3244.001220703125,999.0
2.468884229660034,145,0.0002994607028466888,3.213653087615967,3213.65283203125,999.0
2.5816407203674316,141,0.00029942004137147586,3.3058829307556152,3305.8828125,999.0
2.456437110900879,149,0.0002993779051807778,3.3134377002716064,3313.4375,999.0
2.2768890857696533,133,0.0002993342946904619,3.433595895767212,1383.7391357421875,402.0
2.610684633255005,140,0.0002992892103309462,3.3622019290924072,3362.20166015625,999.0
2.532409906387329,210,0.00029924265254719496,2.616607189178467,510.2384033203125,194.0
2.5735557079315186,146,0.00029919462179871475,2.6550452709198,576.1448364257812,216.0
2.642408847808838,153,0.0002991451185595498,3.3464393615722656,3346.439208984375,999.0
2.7059214115142822,224,0.0002990941433182769,3.298638105392456,3298.637939453125,999.0
2.6377954483032227,265,0.0002990416965780012,3.375654935836792,776.4006958007812,229.0
2.7257635593414307,203,0.00029898777885635085,2.394226312637329,368.7108459472656,153.0
2.8236870765686035,192,0.000298932390685472,3.423337936401367,1016.7313842773438,296.0
