reward,step_count,lr,eval reward,Return (test),Max step count (test)
9.082327842712402,11,0.0003,9.1948823928833,82.75393676757812,8.0
9.108769416809082,13,0.00029999925978027874,9.271026611328125,203.96258544921875,21.0
9.142130851745605,15,0.00029999703912842054,9.326534271240234,979.2860717773438,104.0
9.179335594177246,25,0.00029999333806634247,9.310762405395508,437.6058654785156,46.0
9.204108238220215,30,0.00029998815663057245,9.33414363861084,1876.162841796875,200.0
9.218088150024414,31,0.00029998149487224914,9.346203804016113,9346.203125,999.0
9.241456031799316,41,0.00029997335285712143,9.287687301635742,399.3705749511719,42.0
9.227746963500977,38,0.0002999637306655477,9.315967559814453,2403.51953125,257.0
9.235820770263672,42,0.000299952628392495,9.32170295715332,9321.7021484375,999.0
9.239740371704102,46,0.0002999400461475385,9.29386043548584,167.28948974609375,17.0
9.238224983215332,35,0.0002999259840548598,9.241236686706543,249.51339721679688,26.0
9.253348350524902,54,0.000299910442253246,9.319768905639648,838.7791748046875,89.0
9.263163566589355,55,0.00029989342089608846,9.295732498168945,492.673828125,52.0
9.271769523620605,90,0.0002998749201513811,9.34267807006836,9342.677734375,999.0
9.267451286315918,56,0.00029985494020171884,9.318133354187012,1295.220458984375,138.0
9.267660140991211,66,0.00029983348124429566,9.334051132202148,9334.05078125,999.0
9.267762184143066,54,0.0002998105434909028,9.33507251739502,9335.072265625,999.0
9.2824125289917,70,0.0002997861271679266,9.334953308105469,9334.953125,999.0
9.280524253845215,65,0.0002997602325163464,9.344751358032227,9344.7509765625,999.0
9.284197807312012,55,0.0002997328597917319,9.337636947631836,9337.63671875,999.0
9.283883094787598,74,0.0002997040092642408,9.337925910949707,9337.92578125,999.0
9.305436134338379,132,0.0002996736812186163,9.334114074707031,578.715087890625,61.0
9.3091402053833,115,0.0002996418759541838,9.332684516906738,858.60693359375,91.0
9.297207832336426,126,0.0002996085937848486,9.359274864196777,9359.2744140625,999.0
9.310744285583496,146,0.0002995738350390921,9.35728931427002,9357.2890625,999.0
9.296584129333496,164,0.0002995376000599692,9.319391250610352,512.5665283203125,54.0
9.292795181274414,91,0.00029949988920510446,9.359963417053223,9359.962890625,999.0
9.298995018005371,112,0.0002994607028466888,9.355046272277832,8307.28125,887.0
9.299324989318848,146,0.00029942004137147586,9.359418869018555,9359.41796875,999.0
9.293293952941895,112,0.0002993779051807778,9.313886642456055,475.0081787109375,50.0
9.28754711151123,77,0.0002993342946904619,9.35986614227295,9359.865234375,999.0
9.290295600891113,95,0.0002992892103309462,9.359793663024902,9359.79296875,999.0
9.304051399230957,165,0.00029924265254719496,9.359176635742188,9359.17578125,999.0
9.307012557983398,125,0.00029919462179871475,9.35986328125,9359.86328125,999.0
9.311066627502441,180,0.0002991451185595498,9.27725601196289,129.88157653808594,13.0
9.303995132446289,162,0.0002990941433182769,9.359634399414062,9359.6337890625,999.0
9.297453880310059,131,0.0002990416965780012,9.359355926513672,9359.35546875,999.0
9.303458213806152,166,0.00029898777885635085,9.359221458435059,9359.220703125,999.0
9.320390701293945,200,0.000298932390685472,9.358750343322754,9358.75,999.0
9.29800796508789,215,0.00029887553261202354,9.35962963104248,9359.62890625,999.0
9.314582824707031,212,0.00029881720519717164,9.359728813171387,9359.728515625,999.0
9.319374084472656,214,0.0002987574090165844,9.356114387512207,9356.1142578125,999.0
9.315425872802734,308,0.00029869614466042593,9.359135627746582,9359.134765625,999.0
