step_count,Max Step Count (Test),eval reward,lr,reward,Return (Test)
12,6.0,9.123019218444824,0.0003,9.083436012268066,63.86112976074219
15,7.0,9.128740310668945,0.00029999925978027874,9.093159675598145,73.02992248535156
11,8.0,9.15987491607666,0.00029999703912842054,9.076180458068848,82.43887329101562
13,9.0,9.218177795410156,0.00029999333806634247,9.08664321899414,92.18177795410156
12,7.0,9.105554580688477,0.00029998815663057245,9.086453437805176,72.84443664550781
15,8.0,9.125435829162598,0.00029998149487224914,9.086404800415039,82.12892150878906
12,8.0,9.213204383850098,0.00029997335285712143,9.08846378326416,82.91883850097656
14,8.0,9.208550453186035,0.0002999637306655477,9.094916343688965,82.876953125
14,10.0,9.22797966003418,0.000299952628392495,9.091501235961914,101.50777435302734
14,8.0,9.194784164428711,0.0002999400461475385,9.085027694702148,82.75305938720703
13,6.0,9.144895553588867,0.0002999259840548598,9.079830169677734,64.01426696777344
12,9.0,9.148871421813965,0.000299910442253246,9.090991020202637,91.48871612548828
13,9.0,9.219627380371094,0.00029989342089608846,9.088616371154785,92.19627380371094
10,10.0,9.22316837310791,0.0002998749201513811,9.083939552307129,101.45484924316406
13,13.0,9.254019737243652,0.00029985494020171884,9.094659805297852,129.5562744140625
15,11.0,9.245708465576172,0.00029983348124429566,9.089350700378418,110.94849395751953
17,7.0,9.176933288574219,0.0002998105434909028,9.087635040283203,73.41546630859375
12,7.0,9.150815963745117,0.0002997861271679266,9.080301284790039,73.20652770996094
18,9.0,9.219059944152832,0.0002997602325163464,9.08102035522461,92.19059753417969
10,6.0,9.167490005493164,0.0002997328597917319,9.093621253967285,64.17242431640625
14,11.0,9.277658462524414,0.0002997040092642408,9.075521469116211,111.33190155029297
13,9.0,9.161155700683594,0.0002996736812186163,9.097579956054688,91.61155700683594
11,12.0,9.264450073242188,0.0002996418759541838,9.085224151611328,120.43785095214844
11,8.0,9.149739265441895,0.0002996085937848486,9.083291053771973,82.34765625
9,11.0,9.249183654785156,0.0002995738350390921,9.083057403564453,110.99020385742188
13,8.0,9.178778648376465,0.0002995376000599692,9.0954008102417,82.6090087890625
14,8.0,9.220660209655762,0.00029949988920510446,9.093697547912598,82.9859390258789
12,7.0,9.101548194885254,0.0002994607028466888,9.099698066711426,72.81238555908203
12,8.0,9.143476486206055,0.00029942004137147586,9.075958251953125,82.29129028320312
15,7.0,9.121715545654297,0.0002993779051807778,9.084121704101562,72.97372436523438
12,11.0,9.209741592407227,0.0002993342946904619,9.083812713623047,110.51689147949219
12,10.0,9.238746643066406,0.0002992892103309462,9.083507537841797,101.62620544433594
14,7.0,9.160715103149414,0.00029924265254719496,9.081624984741211,73.28572082519531
10,6.0,9.16731071472168,0.00029919462179871475,9.090872764587402,64.17117309570312
12,7.0,9.181344985961914,0.0002991451185595498,9.088993072509766,73.45075988769531
11,8.0,9.174578666687012,0.0002990941433182769,9.088769912719727,82.57120513916016
14,7.0,9.200477600097656,0.0002990416965780012,9.08493423461914,73.60382080078125
12,10.0,9.183073043823242,0.00029898777885635085,9.090547561645508,101.01380157470703
14,6.0,9.101760864257812,0.000298932390685472,9.0819091796875,63.71232223510742
11,6.0,9.151216506958008,0.00029887553261202354,9.079748153686523,64.05850982666016
12,9.0,9.168477058410645,0.00029881720519717164,9.074291229248047,91.68476867675781
11,8.0,9.164033889770508,0.0002987574090165844,9.080925941467285,82.47630310058594
13,9.0,9.176553726196289,0.00029869614466042593,9.091282844543457,91.76553344726562
12,7.0,9.169282913208008,0.0002986334127333508,9.091236114501953,73.35426330566406
11,6.0,9.147479057312012,0.00029856921385449763,9.078967094421387,64.0323486328125
10,10.0,9.1716947555542,0.0002985035486574836,9.084266662597656,100.88864135742188
14,11.0,9.246686935424805,0.00029843641779039756,9.089424133300781,110.96023559570312
16,7.0,9.110572814941406,0.0002983678219157942,9.100011825561523,72.88458251953125
10,9.0,9.214377403259277,0.0002982977617106871,9.086496353149414,92.14376831054688
11,6.0,9.136703491210938,0.00029822623786654207,9.082114219665527,63.95692443847656
12,7.0,9.104072570800781,0.00029815325108927063,9.08780574798584,72.83258056640625
13,6.0,9.156902313232422,0.00029807880209922283,9.089860916137695,64.09831237792969
11,8.0,9.1668701171875,0.00029800289163118014,9.081043243408203,82.5018310546875
11,8.0,9.164297103881836,0.0002979255204343483,9.089629173278809,82.47867584228516
12,7.0,9.10880184173584,0.00029784668927234964,9.082154273986816,72.87041473388672
11,6.0,9.150970458984375,0.000297766398923216,9.09427547454834,64.05679321289062
12,8.0,9.200371742248535,0.00029768465017938076,9.087257385253906,82.8033447265625
13,7.0,9.103184700012207,0.0002976014438476709,9.086533546447754,72.82547760009766
11,7.0,9.140498161315918,0.0002975167807492994,9.085484504699707,73.12398529052734
10,8.0,9.181413650512695,0.0002974306617198568,9.07970905303955,82.63272094726562
11,8.0,9.184661865234375,0.00029734308760930326,9.088305473327637,82.66195678710938
15,7.0,9.124117851257324,0.00029725405928195976,9.090163230895996,72.9929428100586
16,8.0,9.206259727478027,0.0002971635776165,9.094063758850098,82.85633850097656
12,8.0,9.164395332336426,0.00029707164350594156,9.09006404876709,82.47956085205078
12,7.0,9.182844161987305,0.0002969782578576369,9.083041191101074,73.46275329589844
12,8.0,9.16562557220459,0.00029688342159326476,9.084428787231445,82.49063110351562
10,9.0,9.182998657226562,0.0002967871356488207,9.081164360046387,91.82998657226562
11,8.0,9.182035446166992,0.00029668940097460816,9.076408386230469,82.63832092285156
12,9.0,9.168408393859863,0.00029659021853522887,9.076957702636719,91.68408203125
12,10.0,9.243581771850586,0.00029648958930957357,9.094834327697754,101.67939758300781
11,6.0,9.16036605834961,0.000296387514290812,9.088668823242188,64.12255859375
11,7.0,9.158721923828125,0.0002962839944863834,9.076635360717773,73.269775390625
14,9.0,9.170456886291504,0.00029617903091798647,9.076201438903809,91.7045669555664
10,11.0,9.236934661865234,0.0002960726246215692,9.084699630737305,110.84320831298828
11,9.0,9.18017578125,0.00029596477664731884,9.082697868347168,91.8017578125
13,10.0,9.241429328918457,0.0002958554880596513,9.08072280883789,101.65571594238281
11,10.0,9.212892532348633,0.0002957447599372009,9.0951509475708,101.3418197631836
11,8.0,9.214372634887695,0.0002956325933728095,9.075007438659668,82.92935180664062
13,9.0,9.185540199279785,0.0002955189894735157,9.08438491821289,91.85540008544922
10,6.0,9.092291831970215,0.0002954039493605442,9.083623886108398,63.64604187011719
10,6.0,9.152071952819824,0.00029528747416929447,9.079054832458496,64.06449890136719
16,9.0,9.162752151489258,0.0002951695650493296,9.089649200439453,91.62751770019531
13,6.0,9.104551315307617,0.00029505022316436507,9.088165283203125,63.73185348510742
14,8.0,9.167268753051758,0.000294929449692257,9.07815170288086,82.50541687011719
14,8.0,9.214890480041504,0.0002948072458249909,9.088432312011719,82.93401336669922
12,7.0,9.101445198059082,0.00029468361276866953,9.090659141540527,72.81156158447266
14,8.0,9.145895957946777,0.0002945585517435013,9.083051681518555,82.31306457519531
12,9.0,9.207927703857422,0.00029443206398378796,9.080293655395508,92.07927703857422
11,7.0,9.177419662475586,0.00029430415073791266,9.093949317932129,73.41935729980469
12,9.0,9.161356925964355,0.0002941748132683276,9.091203689575195,91.61357116699219
10,8.0,9.168830871582031,0.00029404405285154126,9.082314491271973,82.51947784423828
10,8.0,9.185246467590332,0.00029391187077810625,9.08388614654541,82.66722106933594
11,6.0,9.130175590515137,0.0002937782683526062,9.075677871704102,63.911224365234375
15,12.0,9.242018699645996,0.0002936432468936432,9.090423583984375,120.146240234375
12,7.0,9.181794166564941,0.00029350680773382445,9.081889152526855,73.45435333251953
12,9.0,9.241385459899902,0.00029336895221974935,9.08840274810791,92.41384887695312
12,6.0,9.160506248474121,0.0002932296817119963,9.075960159301758,64.12354278564453
12,8.0,9.211216926574707,0.00029308899758510886,9.086840629577637,82.90095520019531
16,10.0,9.2239351272583,0.00029294690122758267,9.081162452697754,101.4632797241211
14,7.0,9.176380157470703,0.00029280339404185135,9.09247875213623,73.41104125976562
11,,,0.0002926584774442729,9.086880683898926,
9,,,0.0002925121528651156,9.078742027282715,
11,,,0.00029236442174854406,9.092754364013672,
18,,,0.00029221528555260464,9.081781387329102,
11,,,0.00029206474574921144,9.083266258239746,
12,,,0.0002919128038241316,9.091178894042969,
14,,,0.00029175946127697056,9.08680248260498,
13,,,0.0002916047196211573,9.080899238586426,
